term	gene
GO:0008150	Tadh-TriadG56238
GO:0008152	Tadh-TriadG56238
GO:0008610	Tadh-TriadG56238
GO:0009058	Tadh-TriadG56238
GO:0009636	Tadh-TriadG56238
GO:0009987	Tadh-TriadG56238
GO:0012505	Tadh-TriadG56238
GO:0016020	Tadh-TriadG56238
GO:0016053	Tadh-TriadG56238
GO:0016491	Tadh-TriadG56238
GO:0016627	Tadh-TriadG56238
GO:0016628	Tadh-TriadG56238
GO:0016853	Tadh-TriadG56238
GO:0016860	Tadh-TriadG56238
GO:0019229	Tadh-TriadG56238
GO:0019369	Tadh-TriadG56238
GO:0019371	Tadh-TriadG56238
GO:0019725	Tadh-TriadG56238
GO:0019752	Tadh-TriadG56238
GO:0030002	Tadh-TriadG56238
GO:0030644	Tadh-TriadG56238
GO:0031984	Tadh-TriadG56238
GO:0032501	Tadh-TriadG56238
GO:0032787	Tadh-TriadG56238
GO:0033559	Tadh-TriadG56238
GO:0033993	Tadh-TriadG56238
GO:0035150	Tadh-TriadG56238
GO:0035296	Tadh-TriadG56238
GO:0036134	Tadh-TriadG56238
GO:0042175	Tadh-TriadG56238
GO:0042221	Tadh-TriadG56238
GO:0042592	Tadh-TriadG56238
GO:0043226	Tadh-TriadG56238
GO:0043227	Tadh-TriadG56238
GO:0043229	Tadh-TriadG56238
GO:0043231	Tadh-TriadG56238
GO:0043436	Tadh-TriadG56238
GO:0044057	Tadh-TriadG56238
GO:0044238	Tadh-TriadG56238
GO:0044281	Tadh-TriadG56238
GO:0044283	Tadh-TriadG56238
GO:0045471	Tadh-TriadG56238
GO:0045907	Tadh-TriadG56238
GO:0046394	Tadh-TriadG56238
GO:0046456	Tadh-TriadG56238
GO:0046457	Tadh-TriadG56238
GO:0046677	Tadh-TriadG56238
GO:0048518	Tadh-TriadG56238
GO:0048878	Tadh-TriadG56238
GO:0050789	Tadh-TriadG56238
GO:0050801	Tadh-TriadG56238
GO:0050896	Tadh-TriadG56238
GO:0051239	Tadh-TriadG56238
GO:0051240	Tadh-TriadG56238
GO:0055064	Tadh-TriadG56238
GO:0055081	Tadh-TriadG56238
GO:0055082	Tadh-TriadG56238
GO:0065007	Tadh-TriadG56238
GO:0065008	Tadh-TriadG56238
GO:0070542	Tadh-TriadG56238
GO:0072330	Tadh-TriadG56238
GO:0090066	Tadh-TriadG56238
GO:0097305	Tadh-TriadG56238
GO:0097746	Tadh-TriadG56238
GO:0098771	Tadh-TriadG56238
GO:0098827	Tadh-TriadG56238
GO:1901568	Tadh-TriadG56238
GO:1901570	Tadh-TriadG56238
GO:1901700	Tadh-TriadG56238
GO:1903522	Tadh-TriadG56238
GO:1903524	Tadh-TriadG56238
GO:0001101	Tadh-TriadG25805
GO:0001516	Tadh-TriadG25805
GO:0001676	Tadh-TriadG25805
GO:0003008	Tadh-TriadG25805
GO:0003013	Tadh-TriadG25805
GO:0003018	Tadh-TriadG25805
GO:0003674	Tadh-TriadG25805
GO:0003824	Tadh-TriadG25805
GO:0004796	Tadh-TriadG25805
GO:0005575	Tadh-TriadG25805
GO:0005622	Tadh-TriadG25805
GO:0005737	Tadh-TriadG25805
GO:0005783	Tadh-TriadG25805
GO:0005789	Tadh-TriadG25805
GO:0006082	Tadh-TriadG25805
GO:0006629	Tadh-TriadG25805
GO:0006631	Tadh-TriadG25805
GO:0006633	Tadh-TriadG25805
GO:0006636	Tadh-TriadG25805
GO:0006690	Tadh-TriadG25805
GO:0006692	Tadh-TriadG25805
GO:0006693	Tadh-TriadG25805
GO:0006873	Tadh-TriadG25805
GO:0008015	Tadh-TriadG25805
GO:0008150	Tadh-TriadG25805
GO:0008152	Tadh-TriadG25805
GO:0008610	Tadh-TriadG25805
GO:0009058	Tadh-TriadG25805
GO:0009636	Tadh-TriadG25805
GO:0009987	Tadh-TriadG25805
GO:0012505	Tadh-TriadG25805
GO:0016020	Tadh-TriadG25805
GO:0016053	Tadh-TriadG25805
GO:0016491	Tadh-TriadG25805
GO:0016627	Tadh-TriadG25805
GO:0016628	Tadh-TriadG25805
GO:0016853	Tadh-TriadG25805
GO:0016860	Tadh-TriadG25805
GO:0019229	Tadh-TriadG25805
GO:0019369	Tadh-TriadG25805
GO:0019371	Tadh-TriadG25805
GO:0019725	Tadh-TriadG25805
GO:0019752	Tadh-TriadG25805
GO:0030002	Tadh-TriadG25805
GO:0030644	Tadh-TriadG25805
GO:0031984	Tadh-TriadG25805
GO:0032501	Tadh-TriadG25805
GO:0032787	Tadh-TriadG25805
GO:0033559	Tadh-TriadG25805
GO:0033993	Tadh-TriadG25805
GO:0035150	Tadh-TriadG25805
GO:0035296	Tadh-TriadG25805
GO:0036134	Tadh-TriadG25805
GO:0042175	Tadh-TriadG25805
GO:0042221	Tadh-TriadG25805
GO:0042592	Tadh-TriadG25805
GO:0043226	Tadh-TriadG25805
GO:0043227	Tadh-TriadG25805
GO:0043229	Tadh-TriadG25805
GO:0043231	Tadh-TriadG25805
GO:0043436	Tadh-TriadG25805
GO:0044057	Tadh-TriadG25805
GO:0044238	Tadh-TriadG25805
GO:0044281	Tadh-TriadG25805
GO:0044283	Tadh-TriadG25805
GO:0045471	Tadh-TriadG25805
GO:0045907	Tadh-TriadG25805
GO:0046394	Tadh-TriadG25805
GO:0046456	Tadh-TriadG25805
GO:0046457	Tadh-TriadG25805
GO:0046677	Tadh-TriadG25805
GO:0048518	Tadh-TriadG25805
GO:0048878	Tadh-TriadG25805
GO:0050789	Tadh-TriadG25805
GO:0050801	Tadh-TriadG25805
GO:0050896	Tadh-TriadG25805
GO:0051239	Tadh-TriadG25805
GO:0051240	Tadh-TriadG25805
GO:0055064	Tadh-TriadG25805
GO:0055081	Tadh-TriadG25805
GO:0055082	Tadh-TriadG25805
GO:0065007	Tadh-TriadG25805
GO:0065008	Tadh-TriadG25805
GO:0070542	Tadh-TriadG25805
GO:0072330	Tadh-TriadG25805
GO:0090066	Tadh-TriadG25805
GO:0097305	Tadh-TriadG25805
GO:0097746	Tadh-TriadG25805
GO:0098771	Tadh-TriadG25805
GO:0098827	Tadh-TriadG25805
GO:1901568	Tadh-TriadG25805
GO:1901570	Tadh-TriadG25805
GO:1901700	Tadh-TriadG25805
GO:1903522	Tadh-TriadG25805
GO:1903524	Tadh-TriadG25805
GO:0001676	Tadh-TriadG56240
GO:0003674	Tadh-TriadG56240
GO:0003824	Tadh-TriadG56240
GO:0004467	Tadh-TriadG56240
GO:0005575	Tadh-TriadG56240
GO:0005622	Tadh-TriadG56240
GO:0005737	Tadh-TriadG56240
GO:0005739	Tadh-TriadG56240
GO:0006082	Tadh-TriadG56240
GO:0006139	Tadh-TriadG56240
GO:0006163	Tadh-TriadG56240
GO:0006164	Tadh-TriadG56240
GO:0006629	Tadh-TriadG56240
GO:0006631	Tadh-TriadG56240
GO:0006637	Tadh-TriadG56240
GO:0006638	Tadh-TriadG56240
GO:0006639	Tadh-TriadG56240
GO:0006641	Tadh-TriadG56240
GO:0006753	Tadh-TriadG56240
GO:0006790	Tadh-TriadG56240
GO:0006793	Tadh-TriadG56240
GO:0006796	Tadh-TriadG56240
GO:0008150	Tadh-TriadG56240
GO:0008152	Tadh-TriadG56240
GO:0009056	Tadh-TriadG56240
GO:0009058	Tadh-TriadG56240
GO:0009117	Tadh-TriadG56240
GO:0009150	Tadh-TriadG56240
GO:0009152	Tadh-TriadG56240
GO:0009165	Tadh-TriadG56240
GO:0009259	Tadh-TriadG56240
GO:0009260	Tadh-TriadG56240
GO:0009987	Tadh-TriadG56240
GO:0015645	Tadh-TriadG56240
GO:0016042	Tadh-TriadG56240
GO:0016405	Tadh-TriadG56240
GO:0016874	Tadh-TriadG56240
GO:0016877	Tadh-TriadG56240
GO:0016878	Tadh-TriadG56240
GO:0019433	Tadh-TriadG56240
GO:0019637	Tadh-TriadG56240
GO:0019693	Tadh-TriadG56240
GO:0019752	Tadh-TriadG56240
GO:0032787	Tadh-TriadG56240
GO:0033865	Tadh-TriadG56240
GO:0033866	Tadh-TriadG56240
GO:0033875	Tadh-TriadG56240
GO:0034030	Tadh-TriadG56240
GO:0034032	Tadh-TriadG56240
GO:0034033	Tadh-TriadG56240
GO:0034654	Tadh-TriadG56240
GO:0035337	Tadh-TriadG56240
GO:0043226	Tadh-TriadG56240
GO:0043227	Tadh-TriadG56240
GO:0043229	Tadh-TriadG56240
GO:0043231	Tadh-TriadG56240
GO:0043436	Tadh-TriadG56240
GO:0043603	Tadh-TriadG56240
GO:0043604	Tadh-TriadG56240
GO:0044238	Tadh-TriadG56240
GO:0044272	Tadh-TriadG56240
GO:0044281	Tadh-TriadG56240
GO:0046390	Tadh-TriadG56240
GO:0046461	Tadh-TriadG56240
GO:0046464	Tadh-TriadG56240
GO:0046486	Tadh-TriadG56240
GO:0046503	Tadh-TriadG56240
GO:0046949	Tadh-TriadG56240
GO:0055086	Tadh-TriadG56240
GO:0071616	Tadh-TriadG56240
GO:0072521	Tadh-TriadG56240
GO:0072522	Tadh-TriadG56240
GO:0090407	Tadh-TriadG56240
GO:1901135	Tadh-TriadG56240
GO:1901137	Tadh-TriadG56240
GO:1901293	Tadh-TriadG56240
GO:1901568	Tadh-TriadG56240
GO:1901570	Tadh-TriadG56240
GO:0000375	Tadh-TriadG56241
GO:0000377	Tadh-TriadG56241
GO:0000398	Tadh-TriadG56241
GO:0003674	Tadh-TriadG56241
GO:0005488	Tadh-TriadG56241
GO:0005515	Tadh-TriadG56241
GO:0005575	Tadh-TriadG56241
GO:0005622	Tadh-TriadG56241
GO:0005634	Tadh-TriadG56241
GO:0005654	Tadh-TriadG56241
GO:0005681	Tadh-TriadG56241
GO:0005684	Tadh-TriadG56241
GO:0005686	Tadh-TriadG56241
GO:0006139	Tadh-TriadG56241
GO:0006396	Tadh-TriadG56241
GO:0006397	Tadh-TriadG56241
GO:0008150	Tadh-TriadG56241
GO:0008152	Tadh-TriadG56241
GO:0008380	Tadh-TriadG56241
GO:0009987	Tadh-TriadG56241
GO:0010467	Tadh-TriadG56241
GO:0016070	Tadh-TriadG56241
GO:0016071	Tadh-TriadG56241
GO:0016604	Tadh-TriadG56241
GO:0016607	Tadh-TriadG56241
GO:0030532	Tadh-TriadG56241
GO:0031974	Tadh-TriadG56241
GO:0031981	Tadh-TriadG56241
GO:0032991	Tadh-TriadG56241
GO:0043170	Tadh-TriadG56241
GO:0043226	Tadh-TriadG56241
GO:0043227	Tadh-TriadG56241
GO:0043229	Tadh-TriadG56241
GO:0043231	Tadh-TriadG56241
GO:0043233	Tadh-TriadG56241
GO:0044238	Tadh-TriadG56241
GO:0045292	Tadh-TriadG56241
GO:0070013	Tadh-TriadG56241
GO:0070064	Tadh-TriadG56241
GO:0071005	Tadh-TriadG56241
GO:0071011	Tadh-TriadG56241
GO:0090304	Tadh-TriadG56241
GO:0097525	Tadh-TriadG56241
GO:0120114	Tadh-TriadG56241
GO:1990904	Tadh-TriadG56241
GO:0000226	Tadh-TriadG56242
GO:0000902	Tadh-TriadG56242
GO:0001578	Tadh-TriadG56242
GO:0001654	Tadh-TriadG56242
GO:0001655	Tadh-TriadG56242
GO:0001669	Tadh-TriadG56242
GO:0001822	Tadh-TriadG56242
GO:0001885	Tadh-TriadG56242
GO:0001886	Tadh-TriadG56242
GO:0001889	Tadh-TriadG56242
GO:0001944	Tadh-TriadG56242
GO:0002064	Tadh-TriadG56242
GO:0002080	Tadh-TriadG56242
GO:0002081	Tadh-TriadG56242
GO:0002119	Tadh-TriadG56242
GO:0002164	Tadh-TriadG56242
GO:0003002	Tadh-TriadG56242
GO:0003006	Tadh-TriadG56242
GO:0003007	Tadh-TriadG56242
GO:0003008	Tadh-TriadG56242
GO:0003158	Tadh-TriadG56242
GO:0003205	Tadh-TriadG56242
GO:0003206	Tadh-TriadG56242
GO:0003279	Tadh-TriadG56242
GO:0003382	Tadh-TriadG56242
GO:0003674	Tadh-TriadG56242
GO:0005488	Tadh-TriadG56242
GO:0005515	Tadh-TriadG56242
GO:0005575	Tadh-TriadG56242
GO:0005622	Tadh-TriadG56242
GO:0005737	Tadh-TriadG56242
GO:0005794	Tadh-TriadG56242
GO:0005802	Tadh-TriadG56242
GO:0005813	Tadh-TriadG56242
GO:0005814	Tadh-TriadG56242
GO:0005815	Tadh-TriadG56242
GO:0005856	Tadh-TriadG56242
GO:0005929	Tadh-TriadG56242
GO:0005930	Tadh-TriadG56242
GO:0006810	Tadh-TriadG56242
GO:0006950	Tadh-TriadG56242
GO:0006970	Tadh-TriadG56242
GO:0006996	Tadh-TriadG56242
GO:0006997	Tadh-TriadG56242
GO:0007010	Tadh-TriadG56242
GO:0007017	Tadh-TriadG56242
GO:0007018	Tadh-TriadG56242
GO:0007154	Tadh-TriadG56242
GO:0007165	Tadh-TriadG56242
GO:0007166	Tadh-TriadG56242
GO:0007219	Tadh-TriadG56242
GO:0007224	Tadh-TriadG56242
GO:0007275	Tadh-TriadG56242
GO:0007276	Tadh-TriadG56242
GO:0007281	Tadh-TriadG56242
GO:0007283	Tadh-TriadG56242
GO:0007286	Tadh-TriadG56242
GO:0007288	Tadh-TriadG56242
GO:0007289	Tadh-TriadG56242
GO:0007290	Tadh-TriadG56242
GO:0007368	Tadh-TriadG56242
GO:0007389	Tadh-TriadG56242
GO:0007399	Tadh-TriadG56242
GO:0007417	Tadh-TriadG56242
GO:0007420	Tadh-TriadG56242
GO:0007423	Tadh-TriadG56242
GO:0007507	Tadh-TriadG56242
GO:0007600	Tadh-TriadG56242
GO:0007605	Tadh-TriadG56242
GO:0007610	Tadh-TriadG56242
GO:0007626	Tadh-TriadG56242
GO:0008092	Tadh-TriadG56242
GO:0008104	Tadh-TriadG56242
GO:0008150	Tadh-TriadG56242
GO:0008283	Tadh-TriadG56242
GO:0008285	Tadh-TriadG56242
GO:0008544	Tadh-TriadG56242
GO:0008589	Tadh-TriadG56242
GO:0009628	Tadh-TriadG56242
GO:0009653	Tadh-TriadG56242
GO:0009790	Tadh-TriadG56242
GO:0009791	Tadh-TriadG56242
GO:0009799	Tadh-TriadG56242
GO:0009855	Tadh-TriadG56242
GO:0009887	Tadh-TriadG56242
GO:0009888	Tadh-TriadG56242
GO:0009894	Tadh-TriadG56242
GO:0009952	Tadh-TriadG56242
GO:0009953	Tadh-TriadG56242
GO:0009966	Tadh-TriadG56242
GO:0009967	Tadh-TriadG56242
GO:0009987	Tadh-TriadG56242
GO:0010468	Tadh-TriadG56242
GO:0010506	Tadh-TriadG56242
GO:0010646	Tadh-TriadG56242
GO:0010647	Tadh-TriadG56242
GO:0010970	Tadh-TriadG56242
GO:0012505	Tadh-TriadG56242
GO:0012506	Tadh-TriadG56242
GO:0014706	Tadh-TriadG56242
GO:0015630	Tadh-TriadG56242
GO:0016020	Tadh-TriadG56242
GO:0016043	Tadh-TriadG56242
GO:0016241	Tadh-TriadG56242
GO:0019222	Tadh-TriadG56242
GO:0019894	Tadh-TriadG56242
GO:0019953	Tadh-TriadG56242
GO:0021510	Tadh-TriadG56242
GO:0021511	Tadh-TriadG56242
GO:0021513	Tadh-TriadG56242
GO:0021537	Tadh-TriadG56242
GO:0022008	Tadh-TriadG56242
GO:0022412	Tadh-TriadG56242
GO:0022414	Tadh-TriadG56242
GO:0022603	Tadh-TriadG56242
GO:0022607	Tadh-TriadG56242
GO:0022611	Tadh-TriadG56242
GO:0023051	Tadh-TriadG56242
GO:0023052	Tadh-TriadG56242
GO:0023056	Tadh-TriadG56242
GO:0030030	Tadh-TriadG56242
GO:0030031	Tadh-TriadG56242
GO:0030141	Tadh-TriadG56242
GO:0030154	Tadh-TriadG56242
GO:0030162	Tadh-TriadG56242
GO:0030182	Tadh-TriadG56242
GO:0030317	Tadh-TriadG56242
GO:0030323	Tadh-TriadG56242
GO:0030324	Tadh-TriadG56242
GO:0030326	Tadh-TriadG56242
GO:0030659	Tadh-TriadG56242
GO:0030667	Tadh-TriadG56242
GO:0030705	Tadh-TriadG56242
GO:0030855	Tadh-TriadG56242
GO:0030900	Tadh-TriadG56242
GO:0030990	Tadh-TriadG56242
GO:0030992	Tadh-TriadG56242
GO:0031016	Tadh-TriadG56242
GO:0031090	Tadh-TriadG56242
GO:0031122	Tadh-TriadG56242
GO:0031175	Tadh-TriadG56242
GO:0031344	Tadh-TriadG56242
GO:0031410	Tadh-TriadG56242
GO:0031503	Tadh-TriadG56242
GO:0031514	Tadh-TriadG56242
GO:0031982	Tadh-TriadG56242
GO:0031984	Tadh-TriadG56242
GO:0032101	Tadh-TriadG56242
GO:0032103	Tadh-TriadG56242
GO:0032391	Tadh-TriadG56242
GO:0032421	Tadh-TriadG56242
GO:0032501	Tadh-TriadG56242
GO:0032502	Tadh-TriadG56242
GO:0032838	Tadh-TriadG56242
GO:0032989	Tadh-TriadG56242
GO:0032991	Tadh-TriadG56242
GO:0033036	Tadh-TriadG56242
GO:0033043	Tadh-TriadG56242
GO:0034405	Tadh-TriadG56242
GO:0035051	Tadh-TriadG56242
GO:0035082	Tadh-TriadG56242
GO:0035107	Tadh-TriadG56242
GO:0035108	Tadh-TriadG56242
GO:0035113	Tadh-TriadG56242
GO:0035295	Tadh-TriadG56242
GO:0035640	Tadh-TriadG56242
GO:0035641	Tadh-TriadG56242
GO:0035735	Tadh-TriadG56242
GO:0035869	Tadh-TriadG56242
GO:0036064	Tadh-TriadG56242
GO:0036334	Tadh-TriadG56242
GO:0040011	Tadh-TriadG56242
GO:0040012	Tadh-TriadG56242
GO:0040017	Tadh-TriadG56242
GO:0040024	Tadh-TriadG56242
GO:0042073	Tadh-TriadG56242
GO:0042127	Tadh-TriadG56242
GO:0042481	Tadh-TriadG56242
GO:0042487	Tadh-TriadG56242
GO:0042490	Tadh-TriadG56242
GO:0042592	Tadh-TriadG56242
GO:0042692	Tadh-TriadG56242
GO:0042733	Tadh-TriadG56242
GO:0042995	Tadh-TriadG56242
GO:0043005	Tadh-TriadG56242
GO:0043053	Tadh-TriadG56242
GO:0043226	Tadh-TriadG56242
GO:0043227	Tadh-TriadG56242
GO:0043228	Tadh-TriadG56242
GO:0043229	Tadh-TriadG56242
GO:0043231	Tadh-TriadG56242
GO:0043232	Tadh-TriadG56242
GO:0043567	Tadh-TriadG56242
GO:0043568	Tadh-TriadG56242
GO:0043583	Tadh-TriadG56242
GO:0044085	Tadh-TriadG56242
GO:0044087	Tadh-TriadG56242
GO:0044088	Tadh-TriadG56242
GO:0044703	Tadh-TriadG56242
GO:0044782	Tadh-TriadG56242
GO:0045446	Tadh-TriadG56242
GO:0045595	Tadh-TriadG56242
GO:0045598	Tadh-TriadG56242
GO:0046907	Tadh-TriadG56242
GO:0048232	Tadh-TriadG56242
GO:0048468	Tadh-TriadG56242
GO:0048513	Tadh-TriadG56242
GO:0048515	Tadh-TriadG56242
GO:0048518	Tadh-TriadG56242
GO:0048519	Tadh-TriadG56242
GO:0048522	Tadh-TriadG56242
GO:0048523	Tadh-TriadG56242
GO:0048583	Tadh-TriadG56242
GO:0048584	Tadh-TriadG56242
GO:0048598	Tadh-TriadG56242
GO:0048609	Tadh-TriadG56242
GO:0048645	Tadh-TriadG56242
GO:0048646	Tadh-TriadG56242
GO:0048666	Tadh-TriadG56242
GO:0048699	Tadh-TriadG56242
GO:0048731	Tadh-TriadG56242
GO:0048732	Tadh-TriadG56242
GO:0048736	Tadh-TriadG56242
GO:0048738	Tadh-TriadG56242
GO:0048839	Tadh-TriadG56242
GO:0048853	Tadh-TriadG56242
GO:0048854	Tadh-TriadG56242
GO:0048856	Tadh-TriadG56242
GO:0048869	Tadh-TriadG56242
GO:0048870	Tadh-TriadG56242
GO:0048872	Tadh-TriadG56242
GO:0050678	Tadh-TriadG56242
GO:0050680	Tadh-TriadG56242
GO:0050789	Tadh-TriadG56242
GO:0050793	Tadh-TriadG56242
GO:0050794	Tadh-TriadG56242
GO:0050795	Tadh-TriadG56242
GO:0050877	Tadh-TriadG56242
GO:0050896	Tadh-TriadG56242
GO:0050920	Tadh-TriadG56242
GO:0050921	Tadh-TriadG56242
GO:0050954	Tadh-TriadG56242
GO:0051128	Tadh-TriadG56242
GO:0051146	Tadh-TriadG56242
GO:0051179	Tadh-TriadG56242
GO:0051234	Tadh-TriadG56242
GO:0051239	Tadh-TriadG56242
GO:0051246	Tadh-TriadG56242
GO:0051641	Tadh-TriadG56242
GO:0051649	Tadh-TriadG56242
GO:0051674	Tadh-TriadG56242
GO:0051716	Tadh-TriadG56242
GO:0055007	Tadh-TriadG56242
GO:0055115	Tadh-TriadG56242
GO:0060021	Tadh-TriadG56242
GO:0060091	Tadh-TriadG56242
GO:0060113	Tadh-TriadG56242
GO:0060119	Tadh-TriadG56242
GO:0060122	Tadh-TriadG56242
GO:0060173	Tadh-TriadG56242
GO:0060255	Tadh-TriadG56242
GO:0060259	Tadh-TriadG56242
GO:0060271	Tadh-TriadG56242
GO:0060322	Tadh-TriadG56242
GO:0060411	Tadh-TriadG56242
GO:0060426	Tadh-TriadG56242
GO:0060429	Tadh-TriadG56242
GO:0060491	Tadh-TriadG56242
GO:0060537	Tadh-TriadG56242
GO:0060541	Tadh-TriadG56242
GO:0060914	Tadh-TriadG56242
GO:0061008	Tadh-TriadG56242
GO:0061061	Tadh-TriadG56242
GO:0061351	Tadh-TriadG56242
GO:0065007	Tadh-TriadG56242
GO:0065008	Tadh-TriadG56242
GO:0070613	Tadh-TriadG56242
GO:0070925	Tadh-TriadG56242
GO:0071840	Tadh-TriadG56242
GO:0072001	Tadh-TriadG56242
GO:0072359	Tadh-TriadG56242
GO:0080090	Tadh-TriadG56242
GO:0090102	Tadh-TriadG56242
GO:0097014	Tadh-TriadG56242
GO:0097435	Tadh-TriadG56242
GO:0097541	Tadh-TriadG56242
GO:0097542	Tadh-TriadG56242
GO:0097546	Tadh-TriadG56242
GO:0097708	Tadh-TriadG56242
GO:0097722	Tadh-TriadG56242
GO:0097730	Tadh-TriadG56242
GO:0097731	Tadh-TriadG56242
GO:0097732	Tadh-TriadG56242
GO:0097733	Tadh-TriadG56242
GO:0098588	Tadh-TriadG56242
GO:0098791	Tadh-TriadG56242
GO:0098862	Tadh-TriadG56242
GO:0099111	Tadh-TriadG56242
GO:0099503	Tadh-TriadG56242
GO:0099568	Tadh-TriadG56242
GO:0120025	Tadh-TriadG56242
GO:0120031	Tadh-TriadG56242
GO:0120032	Tadh-TriadG56242
GO:0120035	Tadh-TriadG56242
GO:0120036	Tadh-TriadG56242
GO:1902017	Tadh-TriadG56242
GO:1902115	Tadh-TriadG56242
GO:1903317	Tadh-TriadG56242
GO:1903929	Tadh-TriadG56242
GO:1905515	Tadh-TriadG56242
GO:2000026	Tadh-TriadG56242
GO:2000027	Tadh-TriadG56242
GO:2000785	Tadh-TriadG56242
GO:0000070	Tadh-TriadG25695
GO:0000166	Tadh-TriadG25695
GO:0000278	Tadh-TriadG25695
GO:0000280	Tadh-TriadG25695
GO:0000724	Tadh-TriadG25695
GO:0000725	Tadh-TriadG25695
GO:0000819	Tadh-TriadG25695
GO:0001882	Tadh-TriadG25695
GO:0001883	Tadh-TriadG25695
GO:0003674	Tadh-TriadG25695
GO:0003676	Tadh-TriadG25695
GO:0003677	Tadh-TriadG25695
GO:0003678	Tadh-TriadG25695
GO:0003824	Tadh-TriadG25695
GO:0003924	Tadh-TriadG25695
GO:0004386	Tadh-TriadG25695
GO:0005488	Tadh-TriadG25695
GO:0005525	Tadh-TriadG25695
GO:0005575	Tadh-TriadG25695
GO:0005622	Tadh-TriadG25695
GO:0005634	Tadh-TriadG25695
GO:0005694	Tadh-TriadG25695
GO:0005737	Tadh-TriadG25695
GO:0006139	Tadh-TriadG25695
GO:0006259	Tadh-TriadG25695
GO:0006281	Tadh-TriadG25695
GO:0006302	Tadh-TriadG25695
GO:0006310	Tadh-TriadG25695
GO:0006950	Tadh-TriadG25695
GO:0006974	Tadh-TriadG25695
GO:0006996	Tadh-TriadG25695
GO:0007049	Tadh-TriadG25695
GO:0007059	Tadh-TriadG25695
GO:0007346	Tadh-TriadG25695
GO:0008094	Tadh-TriadG25695
GO:0008150	Tadh-TriadG25695
GO:0008152	Tadh-TriadG25695
GO:0009314	Tadh-TriadG25695
GO:0009378	Tadh-TriadG25695
GO:0009628	Tadh-TriadG25695
GO:0009987	Tadh-TriadG25695
GO:0010165	Tadh-TriadG25695
GO:0010212	Tadh-TriadG25695
GO:0016043	Tadh-TriadG25695
GO:0016462	Tadh-TriadG25695
GO:0016787	Tadh-TriadG25695
GO:0016817	Tadh-TriadG25695
GO:0016818	Tadh-TriadG25695
GO:0016887	Tadh-TriadG25695
GO:0017076	Tadh-TriadG25695
GO:0017111	Tadh-TriadG25695
GO:0017116	Tadh-TriadG25695
GO:0019001	Tadh-TriadG25695
GO:0022402	Tadh-TriadG25695
GO:0032392	Tadh-TriadG25695
GO:0032549	Tadh-TriadG25695
GO:0032550	Tadh-TriadG25695
GO:0032553	Tadh-TriadG25695
GO:0032555	Tadh-TriadG25695
GO:0032561	Tadh-TriadG25695
GO:0033554	Tadh-TriadG25695
GO:0035639	Tadh-TriadG25695
GO:0036094	Tadh-TriadG25695
GO:0043138	Tadh-TriadG25695
GO:0043167	Tadh-TriadG25695
GO:0043168	Tadh-TriadG25695
GO:0043170	Tadh-TriadG25695
GO:0043226	Tadh-TriadG25695
GO:0043227	Tadh-TriadG25695
GO:0043228	Tadh-TriadG25695
GO:0043229	Tadh-TriadG25695
GO:0043231	Tadh-TriadG25695
GO:0043232	Tadh-TriadG25695
GO:0044238	Tadh-TriadG25695
GO:0045002	Tadh-TriadG25695
GO:0045786	Tadh-TriadG25695
GO:0045930	Tadh-TriadG25695
GO:0048285	Tadh-TriadG25695
GO:0048519	Tadh-TriadG25695
GO:0048523	Tadh-TriadG25695
GO:0050789	Tadh-TriadG25695
GO:0050794	Tadh-TriadG25695
GO:0050896	Tadh-TriadG25695
GO:0051276	Tadh-TriadG25695
GO:0051716	Tadh-TriadG25695
GO:0051726	Tadh-TriadG25695
GO:0065007	Tadh-TriadG25695
GO:0071103	Tadh-TriadG25695
GO:0071840	Tadh-TriadG25695
GO:0090304	Tadh-TriadG25695
GO:0097367	Tadh-TriadG25695
GO:0098813	Tadh-TriadG25695
GO:0140014	Tadh-TriadG25695
GO:0140097	Tadh-TriadG25695
GO:1901265	Tadh-TriadG25695
GO:1901363	Tadh-TriadG25695
GO:1903047	Tadh-TriadG25695
GO:0000018	Tadh-TriadG25701
GO:0003674	Tadh-TriadG25701
GO:0005048	Tadh-TriadG25701
GO:0005215	Tadh-TriadG25701
GO:0005488	Tadh-TriadG25701
GO:0005515	Tadh-TriadG25701
GO:0005575	Tadh-TriadG25701
GO:0005622	Tadh-TriadG25701
GO:0005634	Tadh-TriadG25701
GO:0005635	Tadh-TriadG25701
GO:0005643	Tadh-TriadG25701
GO:0005654	Tadh-TriadG25701
GO:0005737	Tadh-TriadG25701
GO:0005829	Tadh-TriadG25701
GO:0006139	Tadh-TriadG25701
GO:0006259	Tadh-TriadG25701
GO:0006308	Tadh-TriadG25701
GO:0006309	Tadh-TriadG25701
GO:0006355	Tadh-TriadG25701
GO:0006357	Tadh-TriadG25701
GO:0006606	Tadh-TriadG25701
GO:0006607	Tadh-TriadG25701
GO:0006810	Tadh-TriadG25701
GO:0006886	Tadh-TriadG25701
GO:0006913	Tadh-TriadG25701
GO:0006915	Tadh-TriadG25701
GO:0006921	Tadh-TriadG25701
GO:0007154	Tadh-TriadG25701
GO:0007165	Tadh-TriadG25701
GO:0007267	Tadh-TriadG25701
GO:0007276	Tadh-TriadG25701
GO:0007283	Tadh-TriadG25701
GO:0007565	Tadh-TriadG25701
GO:0008104	Tadh-TriadG25701
GO:0008139	Tadh-TriadG25701
GO:0008150	Tadh-TriadG25701
GO:0008152	Tadh-TriadG25701
