"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.6172973489627e-05,0.504172778212207,0.045,0.066,1,"Clhe_Epidermal/Muscle","OG0005296"
5.61868957436136e-05,1.25319227684226,0.007,0.002,1,"Clhe_Epidermal/Muscle","XLOC-010415"
5.62755672733178e-05,0.414940987402353,0.304,0.381,1,"Clhe_Epidermal/Muscle","OG0004478"
5.89984000047223e-05,2.11100584212354,0.013,0.006,1,"Clhe_Epidermal/Muscle","OG0008908"
6.28892167241783e-05,6.34672495686068,0.002,0,1,"Clhe_Epidermal/Muscle","TRINITY-DN20542-c1-g1-i2.mrna2"
6.28892167241783e-05,7.348305579515,0.002,0,1,"Clhe_Epidermal/Muscle","TRINITY-DN22748-c1-g2-i1.mrna1"
6.28892167241783e-05,6.11587357575144,0.002,0,1,"Clhe_Epidermal/Muscle","TRINITY-DN34007-c0-g1-i1.mrna1"
6.28892167241783e-05,5.21362474056003,0.002,0,1,"Clhe_Epidermal/Muscle","XLOC-008498"
6.28892167241783e-05,6.72384454617607,0.002,0,1,"Clhe_Epidermal/Muscle","XLOC-031249"
6.28892167241783e-05,7.26155479513861,0.002,0,1,"Clhe_Epidermal/Muscle","XLOC-031260"
6.54778752995935e-05,0.349689130869554,0.063,0.087,1,"Clhe_Epidermal/Muscle","OG0001093"
6.62298844001597e-05,1.81794093680146,0.048,0.034,1,"Clhe_Epidermal/Muscle","OG0015147"
6.70839017505212e-05,0.507205170103966,0.219,0.277,1,"Clhe_Epidermal/Muscle","OG0004389"
6.75469054234683e-05,1.68505037569401,0.017,0.009,1,"Clhe_Epidermal/Muscle","OG0009726"
6.78642661729616e-05,0.638105093777293,0.433,0.462,1,"Clhe_Epidermal/Muscle","OG0008162"
6.82998313056801e-05,0.472636203568734,0.03,0.046,1,"Clhe_Epidermal/Muscle","OG0006223"
6.97076677378434e-05,2.8963282631014,0.004,0.001,1,"Clhe_Epidermal/Muscle","XLOC-045291"
7.03748839515239e-05,2.79157599895009,0.005,0.001,1,"Clhe_Epidermal/Muscle","TRINITY-DN50576-c0-g2-i1.mrna1"
