"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.07135639640841e-14,0.500183654562569,0.134,0.07,4.90045168584945e-10,"TrH2_trans","OG0009118"
5.59424591996778e-14,0.216197829691645,0.385,0.267,5.40571983246486e-10,"TrH2_trans","OG0002234"
5.63702197566756e-14,1.37033142295519,0.081,0.036,5.44705433508756e-10,"TrH2_trans","OG0017085"
5.69327968063157e-14,1.97225351708218,0.012,0.001,5.50141615539428e-10,"TrH2_trans","TrH2-orphan-960"
6.01160435770056e-14,0.758221169700763,0.096,0.045,5.80901329084605e-10,"TrH2_trans","OG0004227"
6.09159084669423e-14,0.0772125114795694,0.089,0.04,5.88630423516063e-10,"TrH2_trans","OG0004974"
6.2139685533441e-14,0.00928266212622791,0.121,0.06,6.0045578130964e-10,"TrH2_trans","OG0001355"
7.52364346055339e-14,1.32924621873861,0.066,0.027,7.27009667593274e-10,"TrH2_trans","OG0007792"
7.54651039769451e-14,0.127881692022491,0.478,0.336,7.2921929972922e-10,"TrH2_trans","OG0005541"
8.13513052066557e-14,0.0985375577604537,0.464,0.323,7.86097662211914e-10,"TrH2_trans","OG0002675"
8.1906323606388e-14,1.17207329948665,0.211,0.128,7.91460805008527e-10,"TrH2_trans","OG0000618"
8.47058645821616e-14,0.213867287002524,0.697,0.556,8.18512769457428e-10,"TrH2_trans","OG0003048"
8.82296633197332e-14,0.206336888086735,0.328,0.217,8.52563236658582e-10,"TrH2_trans","OG0004654"
9.84827470241112e-14,0.989328217610242,0.149,0.082,9.51638784493986e-10,"TrH2_trans","OG0006795"
1.05719461151893e-13,0.224511522417687,0.811,0.696,1.02156715311075e-09,"TrH2_trans","OG0003769"
1.06629922196051e-13,0.803383299351028,0.081,0.036,1.03036493818044e-09,"TrH2_trans","OG0005010"
1.10054162584623e-13,0.139419042392195,0.286,0.183,1.06345337305522e-09,"TrH2_trans","OG0005470"
1.13574482998732e-13,0.0261765771588216,0.096,0.044,1.09747022921675e-09,"TrH2_trans","OG0004656"
1.14014863279715e-13,0.307741508080608,0.093,0.042,1.10172562387189e-09,"TrH2_trans","TrH2-orphan-1712"
1.1461917796602e-13,0.18519024746039,0.049,0.017,1.10756511668565e-09,"TrH2_trans","OG0002761"
1.29809413332604e-13,0.891741453142398,0.145,0.081,1.25434836103295e-09,"TrH2_trans","OG0010427"
1.30993740043243e-13,0.166634188900007,0.176,0.099,1.26579251003786e-09,"TrH2_trans","OG0004356"
1.36698771222911e-13,0.12359131064969,0.189,0.108,1.32092022632699e-09,"TrH2_trans","OG0005566"
1.37796400960899e-13,0.20489972416979,0.069,0.028,1.33152662248517e-09,"TrH2_trans","OG0003427"
1.40273352977689e-13,0.0012119126870363,0.246,0.149,1.35546140982341e-09,"TrH2_trans","OG0010451"
1.50218634460014e-13,0.265183988303751,0.145,0.078,1.45156266478711e-09,"TrH2_trans","OG0008759"
1.52056030335174e-13,0.127118142598664,0.111,0.055,1.46931742112879e-09,"TrH2_trans","OG0000486"
1.5943409964091e-13,0.0486746330938897,0.208,0.122,1.54061170483011e-09,"TrH2_trans","OG0001360"
1.73179663615713e-13,0.469769825019943,0.073,0.03,1.67343508951863e-09,"TrH2_trans","OG0003931"
1.7402976573284e-13,1.2171442240547,0.065,0.026,1.68164962627643e-09,"TrH2_trans","OG0012994"
1.83216534819986e-13,0.257777976444952,0.516,0.399,1.77042137596553e-09,"TrH2_trans","OG0006046"
1.90873162618977e-13,0.244613234098759,0.099,0.046,1.84440737038717e-09,"TrH2_trans","OG0004783"
2.05709972104686e-13,0.49440188098518,0.077,0.033,1.98777546044759e-09,"TrH2_trans","OG0002905"
2.05787812668766e-13,0.220185623551008,0.214,0.128,1.98852763381829e-09,"TrH2_trans","OG0000438"
2.0592670427341e-13,0.346611429005313,0.493,0.384,1.98986974339396e-09,"TrH2_trans","OG0004529"
2.30961783125177e-13,0.580236030183377,0.139,0.076,2.23178371033858e-09,"TrH2_trans","OG0003717"
2.4311716513378e-13,0.187197590333644,0.134,0.069,2.34924116668771e-09,"TrH2_trans","OG0006422"
2.7182539515631e-13,1.02347903229045,0.085,0.038,2.62664879339543e-09,"TrH2_trans","OG0002519"
2.72877957324148e-13,0.156096695116462,0.484,0.354,2.63681970162324e-09,"TrH2_trans","OG0002946"
2.87192458722057e-13,0.323195557221365,0.127,0.065,2.77514072863124e-09,"TrH2_trans","OG0001236"
2.87760310841351e-13,0.202690514956647,0.283,0.184,2.78062788365997e-09,"TrH2_trans","OG0001145"
3.0147629167171e-13,0.0796807501404231,0.154,0.087,2.91316540642373e-09,"TrH2_trans","OG0002909"
3.06580829684599e-13,0.274125094489788,0.04,0.012,2.96249055724228e-09,"TrH2_trans","OG0008081"
3.07647539650106e-13,0.523826833335498,0.158,0.089,2.97279817563897e-09,"TrH2_trans","OG0001624"
