"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.13284641309624e-52,1.66215387223605,0.19,0.119,2.82580821271121e-48,"Neve_ectoderm.pharyngeal","OG0007779"
1.68091946373582e-51,1.94928653653931,0.102,0.045,2.22705019750359e-47,"Neve_ectoderm.pharyngeal","OG0009569"
1.8854641635345e-51,1.36368700107132,0.23,0.152,2.49805147026685e-47,"Neve_ectoderm.pharyngeal","NV2.22555"
3.08294931438214e-51,2.73829948336679,0.054,0.015,4.0845995466249e-47,"Neve_ectoderm.pharyngeal","NV2.5896"
6.27503066159843e-50,1.75904294924409,0.328,0.252,8.31378812355176e-46,"Neve_ectoderm.pharyngeal","OG0001149"
7.35248146322659e-50,1.64365946990655,0.167,0.099,9.74130269062891e-46,"Neve_ectoderm.pharyngeal","OG0011353"
2.13190057612446e-49,1.9398837319271,0.123,0.063,2.82455507330729e-45,"Neve_ectoderm.pharyngeal","OG0006631"
3.52542452252748e-49,2.23158021978403,0.079,0.031,4.67083494989666e-45,"Neve_ectoderm.pharyngeal","NV2.7634"
8.92749111307822e-49,2.46436870456765,0.074,0.028,1.18280329757173e-44,"Neve_ectoderm.pharyngeal","OG0014093"
5.9409921961107e-47,1.85966195498405,0.104,0.049,7.87122056062707e-43,"Neve_ectoderm.pharyngeal","NVE3835"
4.61158455284716e-46,0.951951427717057,0.308,0.232,6.1098883740672e-42,"Neve_ectoderm.pharyngeal","NVE10284"
5.05869512906461e-46,1.54461304140236,0.172,0.107,6.7022651764977e-42,"Neve_ectoderm.pharyngeal","OG0008728"
1.22581049596335e-45,0.483987229811319,0.451,0.395,1.62407632610184e-41,"Neve_ectoderm.pharyngeal","OG0006892"
7.32491110038602e-45,2.05845671005268,0.076,0.031,9.70477471690144e-41,"Neve_ectoderm.pharyngeal","OG0009642"
8.31844230201463e-45,1.31225524575338,0.24,0.17,1.10211042059392e-40,"Neve_ectoderm.pharyngeal","OG0001403"
5.80372704316652e-44,2.03447912289067,0.087,0.039,7.68935795949133e-40,"Neve_ectoderm.pharyngeal","NV2.6492"
1.22924761593051e-43,1.76031494349336,0.185,0.12,1.62863016634633e-39,"Neve_ectoderm.pharyngeal","OG0008495"
1.29526946373702e-43,0.98778009262976,0.367,0.329,1.71610251250518e-39,"Neve_ectoderm.pharyngeal","OG0008282"
2.91804629937672e-43,2.44656234208833,0.06,0.021,3.86611954204421e-39,"Neve_ectoderm.pharyngeal","OG0002456"
4.51348804043102e-43,0.562446544348772,0.622,0.626,5.97992030476706e-39,"Neve_ectoderm.pharyngeal","OG0002657"
8.24735472340877e-43,1.64006884838495,0.156,0.095,1.09269202730443e-38,"Neve_ectoderm.pharyngeal","OG0002990"
9.74272320779038e-43,3.18374446153789,0.043,0.011,1.29081339780015e-38,"Neve_ectoderm.pharyngeal","NV2.24565"
3.37393260683545e-42,1.76082352039336,0.123,0.067,4.47012331079629e-38,"Neve_ectoderm.pharyngeal","OG0006461"
3.5138778413507e-42,0.8278040923156,0.421,0.387,4.65553675200554e-38,"Neve_ectoderm.pharyngeal","NV2.3755"
8.49654892755918e-42,1.47153341272082,0.144,0.085,1.12570776741232e-37,"Neve_ectoderm.pharyngeal","OG0006586"
2.24747679039475e-41,1.08273365827269,0.317,0.263,2.97768199959401e-37,"Neve_ectoderm.pharyngeal","OG0006430"
8.01237785671211e-41,0.160265311967009,0.999,0.994,1.06155994223579e-36,"Neve_ectoderm.pharyngeal","OG0000688"
1.84158304671461e-39,1.29791684220695,0.209,0.148,2.43991337859219e-35,"Neve_ectoderm.pharyngeal","NV2.23940"
2.15327226174933e-39,2.68293467348466,0.04,0.011,2.85287041959169e-35,"Neve_ectoderm.pharyngeal","NV2.22302"
4.64796945068607e-39,2.3061243673059,0.063,0.024,6.15809472521398e-35,"Neve_ectoderm.pharyngeal","NV2.14585"
1.65936562480953e-38,2.20745421602118,0.063,0.025,2.19849351631014e-34,"Neve_ectoderm.pharyngeal","NV2.14151"
