"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0022627","GO:0022627","cytosolic small ribosomal subunit",19,-0.772331154684096,-3.23426204795236,5.42037509232785e-08,3.66121699418145e-06,3.40264694791107e-06,229,"tags=100%, list=24%, signal=77%","gene-evm.model.ptg000001l.971#RS24-BOVIN#Q56JU9/XLOC-004829#RS9-BOVIN#A6QLG5/XLOC-012391#RS11-XENLA#P41115/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-025494#RS15-RABIT#G1U0Q2/XLOC-025079#RS17-ICTPU#Q90YQ6/XLOC-009946#RS10-LUMRU#O77302/XLOC-002555#RS5-MOUSE#P97461/XLOC-021430#RS19-MOUSE#Q9CZX8/gene-evm.model.ptg000009l.1138#RS4-CHICK#P47836/gene-evm.model.ptg000030l.68#RS16-BOVIN#Q3T0X6/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-015898#RS7-XENLA#P02362/XLOC-020338#RS27A-DROME#P15357/XLOC-025719#RS6-HUMAN#P62753"
"GO:0006401","GO:0006401","RNA catabolic process",32,-0.57530922255093,-2.8298244880569,8.824707758756e-08,5.04365989596593e-06,4.68745610505582e-06,269,"tags=91%, list=29%, signal=67%","XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-009946#RS10-LUMRU#O77302/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-009365#RL34-HUMAN#P49207/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0006402","GO:0006402","mRNA catabolic process",32,-0.57530922255093,-2.8298244880569,8.824707758756e-08,5.04365989596593e-06,4.68745610505582e-06,269,"tags=91%, list=29%, signal=67%","XLOC-012280#RL15-CYPCA#Q7T3N7/XLOC-005628#RL13A-BOVIN#Q3SZ90/XLOC-002295#RL7A-TAKRU#O57592/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-009134#RLA1-RAT#P19944/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-021468#RS25-BRABE#Q8ISN9/XLOC-014966#RL18A-DANRE#Q7ZWJ4/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-001831#RL21A-YEAST#Q02753/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-001860#RS3A-NEMVE#A7S3J7/XLOC-009946#RS10-LUMRU#O77302/XLOC-021430#RS19-MOUSE#Q9CZX8/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-023749#RL13-DANRE#Q90Z10/XLOC-025656#RL36-HUMAN#Q9Y3U8/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-009365#RL34-HUMAN#P49207/XLOC-002342#RL28-MOUSE#P41105/XLOC-000969#RL9-ICTPU#Q90YW0/XLOC-013910#RL27-HIPCM#P61359/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0019843","GO:0019843","rRNA binding",13,-0.770562770562771,-2.73897415873097,4.5599510184316e-06,0.000242003114763906,0.000224911869781288,226,"tags=100%, list=24%, signal=77%","gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-014309#RL23-AEDAE#Q9GNE2/XLOC-025535#RL17-PODCA#P37380/XLOC-013216#RS13-BOVIN#Q56JX8/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/gene-evm.model.ptg000001l.969#RS14-PODCA#Q08699/XLOC-002555#RS5-MOUSE#P97461/XLOC-009374#RL7-CHICK#Q5ZJ56/XLOC-000616#RS3-BOVIN#Q3T169/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-007982#RL4-BOVIN#Q58DW0"
"GO:0008307","GO:0008307","structural constituent of muscle",10,-0.858671588858466,-2.74136330275247,5.01111335992743e-06,0.000248217148428405,0.000230687043095607,98,"tags=80%, list=10%, signal=72%","XLOC-026007#TPM1-PODCA#P41114/XLOC-007035#MYL9-HUMAN#P24844/XLOC-018113#MYL6B-HUMAN#P14649/XLOC-005443#UTRN-HUMAN#P46939/gene-evm.model.ptg000006l.268#MYL1-DANRE#Q6P0G6/XLOC-016635#MYL1-DANRE#Q6P0G6/XLOC-004696#MYS-ARGIR#P24733/gene-evm.model.ptg000006l.277#gene-evm.model.ptg000006l.277"
"GO:0030048","GO:0030048","actin filament-based movement",12,-0.770610128729434,-2.636591245445,1.4100775147569e-05,0.000616286819684929,0.000572762136025095,130,"tags=83%, list=14%, signal=73%","XLOC-021601#AT1A-HYDVU#P35317/XLOC-014975#RHO-APLCA#P01122/XLOC-026007#TPM1-PODCA#P41114/XLOC-007035#MYL9-HUMAN#P24844/XLOC-018113#MYL6B-HUMAN#P14649/XLOC-005443#UTRN-HUMAN#P46939/gene-evm.model.ptg000006l.268#MYL1-DANRE#Q6P0G6/XLOC-016635#MYL1-DANRE#Q6P0G6/XLOC-004696#MYS-ARGIR#P24733/gene-evm.model.ptg000006l.277#gene-evm.model.ptg000006l.277"
"GO:0070252","GO:0070252","actin-mediated cell contraction",12,-0.770610128729434,-2.636591245445,1.4100775147569e-05,0.000616286819684929,0.000572762136025095,130,"tags=83%, list=14%, signal=73%","XLOC-021601#AT1A-HYDVU#P35317/XLOC-014975#RHO-APLCA#P01122/XLOC-026007#TPM1-PODCA#P41114/XLOC-007035#MYL9-HUMAN#P24844/XLOC-018113#MYL6B-HUMAN#P14649/XLOC-005443#UTRN-HUMAN#P46939/gene-evm.model.ptg000006l.268#MYL1-DANRE#Q6P0G6/XLOC-016635#MYL1-DANRE#Q6P0G6/XLOC-004696#MYS-ARGIR#P24733/gene-evm.model.ptg000006l.277#gene-evm.model.ptg000006l.277"
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis",14,-0.703141928494041,-2.57367764871405,2.25173738799029e-05,0.00092946715515377,0.000863824401474638,289,"tags=100%, list=31%, signal=70%","gene-evm.model.ptg000005l.388-1#NOC2L-MOUSE#Q9WV70/XLOC-024877#RL23A-BOVIN#Q24JY1/XLOC-018222#RL10A-BOVIN#Q5E9E6/gene-evm.model.ptg000032l.317#RL5-STYCL#Q26481/XLOC-002295#RL7A-TAKRU#O57592/gene-evm.model.ptg000023l.32#RL10-DROME#O61231/XLOC-012851#RL12-CAEBR#P61865/XLOC-006570#RL112-CAEBR#A8XJ93/XLOC-009374#RL7-CHICK#Q5ZJ56/gene-evm.model.ptg000022l.166#RL35-XENTR#Q6PBC1/XLOC-005488#RL24-BRABE#Q8ISQ3/XLOC-004203#RL3-DROME#O16797/XLOC-024478#RL6-CHILA#Q6QMZ4"
"GO:0021700","GO:0021700","developmental maturation",13,-0.6841574296052,-2.43184538856435,8.76816540366537e-05,0.00342881415522283,0.00318665734338199,165,"tags=69%, list=18%, signal=58%","XLOC-012294#14332-CAEEL#Q20655/XLOC-022949#TBB4B-BOVIN#Q3MHM5/novel-gene-chr4-1618#novel-gene-chr4-1618/XLOC-019534#XLOC-019534/XLOC-006908#CTNB-URECA#P35224/XLOC-011755#SPSB4-MOUSE#Q8R5B6/XLOC-014975#RHO-APLCA#P01122/XLOC-026007#TPM1-PODCA#P41114/XLOC-025059#TSP1-XENLA#P35448"
"GO:0005740","GO:0005740","mitochondrial envelope",22,-0.510546956256124,-2.30031808200961,0.000151016707195369,0.00561027067230795,0.00521405052211379,154,"tags=68%, list=16%, signal=58%","XLOC-014324#ABCF2-HUMAN#Q9UG63/XLOC-014882#ATPG-BOVIN#P05631/XLOC-012979#ATPB-HEMPU#Q25117/XLOC-014797#ADT3-ARATH#O49447/XLOC-025127#IDHP-PIG#P33198/XLOC-014851#S25A3-PONAB#Q5R7W2/XLOC-024770#COX6A-CYPCA#O13082/gene-evm.model.ptg000038l.2#ATPA-HUMAN#P25705/XLOC-002389#ASSY-DANRE#Q66I24/XLOC-000414#NNTM-HUMAN#Q13423/gene-evm.model.ptg000004l.110#SODC-ONCVO#P24706/XLOC-005443#UTRN-HUMAN#P46939/XLOC-024328#CLU-XENTR#Q0IHW8/XLOC-006685#KAPR-STRPU#Q26619/XLOC-003985#ADAP1-HUMAN#O75689"
"GO:0035770","GO:0035770","ribonucleoprotein granule",12,-0.692972972972973,-2.37096088638621,0.000175560413933255,0.00592915397965494,0.00551041299235481,297,"tags=100%, list=32%, signal=69%","gene-evm.model.ptg000003l.691-1#LAR1B-HUMAN#Q659C4/XLOC-009517#YTHD2-HUMAN#Q9Y5A9/XLOC-009255#PABPA-DANRE#F1QB54/XLOC-002342#RL28-MOUSE#P41105/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-021613#IF4A2-BOVIN#Q3SZ65/XLOC-011014#YBOX1-XENLA#P21573/XLOC-026007#TPM1-PODCA#P41114/XLOC-014304#XLOC-014304/XLOC-004696#MYS-ARGIR#P24733"
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule",12,-0.692972972972973,-2.37096088638621,0.000175560413933255,0.00592915397965494,0.00551041299235481,297,"tags=100%, list=32%, signal=69%","gene-evm.model.ptg000003l.691-1#LAR1B-HUMAN#Q659C4/XLOC-009517#YTHD2-HUMAN#Q9Y5A9/XLOC-009255#PABPA-DANRE#F1QB54/XLOC-002342#RL28-MOUSE#P41105/XLOC-024478#RL6-CHILA#Q6QMZ4/XLOC-025719#RS6-HUMAN#P62753/XLOC-021613#IF4A2-BOVIN#Q3SZ65/XLOC-011014#YBOX1-XENLA#P21573/XLOC-026007#TPM1-PODCA#P41114/XLOC-014304#XLOC-014304/XLOC-004696#MYS-ARGIR#P24733"
"GO:0031967","GO:0031967","organelle envelope",32,-0.428636573595086,-2.10837272355528,0.000199400262452805,0.00635694899823103,0.00590799538547787,154,"tags=59%, list=16%, signal=51%","XLOC-014324#ABCF2-HUMAN#Q9UG63/XLOC-003535#CALR-DROME#P29413/XLOC-014882#ATPG-BOVIN#P05631/XLOC-012979#ATPB-HEMPU#Q25117/XLOC-014797#ADT3-ARATH#O49447/XLOC-011014#YBOX1-XENLA#P21573/XLOC-025127#IDHP-PIG#P33198/XLOC-006908#CTNB-URECA#P35224/XLOC-014522#NAPEP-RAT#Q769K2/XLOC-014851#S25A3-PONAB#Q5R7W2/XLOC-024770#COX6A-CYPCA#O13082/gene-evm.model.ptg000038l.2#ATPA-HUMAN#P25705/XLOC-002389#ASSY-DANRE#Q66I24/XLOC-000414#NNTM-HUMAN#Q13423/gene-evm.model.ptg000004l.110#SODC-ONCVO#P24706/XLOC-005443#UTRN-HUMAN#P46939/XLOC-024328#CLU-XENTR#Q0IHW8/XLOC-006685#KAPR-STRPU#Q26619/XLOC-003985#ADAP1-HUMAN#O75689"
