"","tSNE_1","tSNE_2"
"2_CELL21890_N1",-4.45199074820118,-19.9675535015929
"2_CELL21895_N1",7.07181090957972,-4.20727343958947
"2_CELL21902_N1",-10.776514685072,-18.6403680498127
"2_CELL21903_N1",13.5665497420525,11.3132262372575
"2_CELL21915_N1",-28.4992853898137,4.76706657281659
"2_CELL21946_N1",29.0172924055337,-31.2256050871306
"2_CELL21949_N1",10.8140060355167,4.24951981802175
"2_CELL21980_N1",-14.2156199224369,-26.19248019689
"2_CELL21983_N1",-16.6806436396941,-20.5120438537347
"2_CELL21986_N1",-2.70754227838289,30.1268930665832
"2_CELL22000_N1",-7.78255986308096,10.5262772482943
"2_CELL22055_N1",2.03502395494297,27.6261573920242
"2_CELL22056_N1",-27.6199143377884,19.8161540139888
"2_CELL22062_N1",-7.83284961782763,21.3801644545463
"2_CELL22076_N1",24.6032604742641,5.8875337147608
"2_CELL22082_N1",36.0553149642639,-1.67090826695353
"2_CELL22084_N1",21.4748874059739,28.8846890993465
"2_CELL22139_N1",-20.2102864026916,-19.0062692307606
"2_CELL22151_N1",-27.6146915343183,-2.7675624471823
"2_CELL22153_N1",29.6318651013543,-29.206281562832
"2_CELL22154_N1",-11.3916489577529,1.49748962450233
"2_CELL22189_N1",24.4872301765223,22.8627480964523
"2_CELL22209_N1",-9.56851947173566,-24.2851541421972
"2_CELL22221_N1",-21.5473502369352,-14.1126074155786
"2_CELL22223_N1",11.0212975635673,8.55029221109009
"2_CELL22228_N1",44.7093113894947,-9.72826242435697
"2_CELL22259_N1",-28.0275482591342,11.7282915385697
"2_CELL22277_N1",-2.6752898326415,32.0561121791831
"2_CELL22315_N1",14.548360099028,24.0706937907834
"2_CELL22318_N1",-15.3158156954921,-33.9520811365619
"2_CELL22327_N1",26.4338896150058,20.049526839511
"2_CELL22343_N1",-40.1173537207385,3.54142991272539
"2_CELL22347_N1",-16.1721144350498,-31.2704793922934
"2_CELL22393_N1",-9.83638802706794,18.0577251166736
"2_CELL22414_N1",6.30594544653958,9.41279642770349
"2_CELL22421_N1",4.13922596403784,2.48418735125583
"2_CELL22423_N1",-22.1196192394998,-18.0971629471233
"2_CELL22429_N1",-13.7521666934775,-19.9039790836636
"2_CELL22437_N1",23.6503889866315,23.5100016433072
"2_CELL22449_N1",30.7112573976127,8.24593253298028
"2_CELL22453_N1",-6.1873594386705,28.5095746436693
"2_CELL22482_N1",-15.4912092068308,-34.3765050618759
"2_CELL22490_N1",-7.35297260446268,38.7995455111572
"2_CELL22498_N1",-25.8459796848995,-11.2255189782837
"2_CELL22505_N1",-14.4577778745656,-9.93408753262739
"2_CELL22530_N1",-43.7343305067515,4.76900749855577
"2_CELL22543_N1",9.01499891468611,16.6450652362529
"2_CELL22561_N1",24.8805299810182,25.6680709372554
"2_CELL22570_N1",8.60265859945378,7.45596503224697
"2_CELL22589_N1",24.098141582015,-11.3837638082945
"2_CELL22592_N1",-0.479781333933157,17.3749979498626
"2_CELL22607_N1",25.1348315427996,22.7229608028707
"2_CELL22621_N1",34.2235930946324,-15.1699919240812
"2_CELL22622_N1",-22.1476630096992,-2.85266517610281
"2_CELL22627_N1",-18.9926881434598,-13.0732478613438
"2_CELL22639_N1",-34.7924374057793,19.1532415877524
"2_CELL22661_N1",15.3506613255388,-25.7528512753764
"2_CELL22673_N1",-2.0477940429691,4.67544105059891
"2_CELL22678_N1",21.0240010136116,-25.8791036289108
"2_CELL22679_N1",0.756816148589102,-6.94633789734664
"2_CELL22699_N1",-13.8444297471277,-10.6660663240803
"2_CELL22703_N1",11.346550465364,-15.1845620490075
"2_CELL22705_N1",-4.06462283708918,31.8924957449003
"2_CELL22712_N1",24.7569868376197,9.6528891231699
"2_CELL22714_N1",-19.9426165309266,-14.6722546843477
"2_CELL22732_N1",9.3377963731533,7.12286185008179
"2_CELL22755_N1",-8.80537858777809,27.0778212302859
"2_CELL22793_N1",15.0862330939722,-30.1636622892346
"2_CELL22804_N1",27.0891131181303,27.1663179142808
"2_CELL22822_N1",-19.5625259467962,7.16095252895057
"2_CELL22826_N1",-3.23390469204428,32.5168824590989
"2_CELL22838_N1",15.8683761601697,-2.30698489714994
"2_CELL22843_N1",-24.8268661583398,-14.4121827996959
"2_CELL22865_N1",25.814420367775,9.71060328515681
"2_CELL22879_N1",10.6590467596851,-29.7637185887732
"2_CELL22880_N1",-26.6412212779979,18.6525349246744
"2_CELL22883_N1",-21.0574356846705,-3.03197555348063
"2_CELL22890_N1",-17.604797712489,-7.77530630542735
"2_CELL22891_N1",16.7306575148965,29.313304649876
"2_CELL22898_N1",3.99580782109587,-26.451696971151
"2_CELL22902_N1",-23.5696219728215,14.5346125672974
"2_CELL22916_N1",-41.4082730208609,5.35732883572677
"2_CELL22918_N1",-40.6476639074209,7.24310485800947
"2_CELL22923_N1",11.7700099205413,-30.6960559074904
"2_CELL22930_N1",-39.8804730998398,8.06243491660877
"2_CELL22944_N1",-20.2358271339478,-10.5509725827031
"2_CELL22971_N1",-0.782967846278382,26.4012590128489
"2_CELL22972_N1",8.50754745773384,-5.19801286334321
"2_CELL22983_N1",22.3337008784926,7.1830718065277
"2_CELL23004_N1",-23.3212576433226,-27.4608108561372
"2_CELL23013_N1",-12.085678909172,-31.3526771116538
"2_CELL23020_N1",-2.64100871698699,23.5319510796786
"2_CELL23041_N1",27.6874772097,-15.5448957219887
"2_CELL23048_N1",15.9147208987222,-32.5488724122315
"2_CELL23072_N1",5.56974624917806,27.0223934261045
"2_CELL23078_N1",-4.02631216941317,28.6557170916641
"2_CELL23081_N1",8.80219133877949,-8.29625847269093
"2_CELL23097_N1",-8.10230225636713,-30.8063468533541
"2_CELL23100_N1",40.3840656618748,8.21842596273217
"2_CELL23103_N1",23.3737802068129,1.67393249774464
"2_CELL23105_N1",-3.14499058849192,-18.6226411838827
"2_CELL23124_N1",24.5024867166882,8.13770439596941
"2_CELL23141_N1",-26.4564940932991,17.4380224978456
"2_CELL23147_N1",11.2761803824359,-3.09963454083206
"2_CELL23164_N1",20.1800186726968,9.78015663960189
"2_CELL23176_N1",24.1128511551668,11.6386045140313
"2_CELL23199_N1",-4.89734376387262,31.6903379284729
"2_CELL23222_N1",-21.1994732755312,23.8690922424444
"2_CELL23229_N1",9.65405416466882,13.4516878860714
"2_CELL23250_N1",-15.4754536640186,22.2439637523238
"2_CELL23280_N1",-24.1705434169555,-12.441297652779
"2_CELL23296_N1",-42.6277801935195,-1.79298526681713
"2_CELL23313_N1",-3.03935685454148,24.822140081168
"2_CELL23326_N1",-6.22831512485752,38.7251853343245
"2_CELL23342_N1",-15.6848430326846,-25.995557783982
"2_CELL23344_N1",2.41171588909205,26.791409541033
"2_CELL23397_N1",37.1768414480603,0.209566743907866
"2_CELL23405_N1",-0.965609670394194,29.3335760306794
"2_CELL23409_N1",-4.32266931353453,37.0940460888964
"2_CELL23413_N1",14.6821616015695,-26.3391455512928
"2_CELL23435_N1",-10.906671692354,3.53135756498235
"2_CELL23447_N1",16.8429403631803,-28.5495193932397
"2_CELL23459_N1",10.2953403081414,15.929254365667
"2_CELL23475_N1",4.49615348618961,2.07215345714213
"2_CELL23486_N1",-29.6688495091788,8.71859356471326
"2_CELL23499_N1",-4.00513430691042,-2.54067781640294
"2_CELL23525_N1",-24.0583059521788,-21.5021023238391
"2_CELL23535_N1",16.7747171941747,-29.3534225397257
"2_CELL23540_N1",-20.951605886409,-14.371254099223
"2_CELL23541_N1",-7.19139650655048,-33.6892975172918
"2_CELL23543_N1",-23.8592055970793,-11.9014314768233
"2_CELL23561_N1",-7.12972610934582,36.0769671125416
"2_CELL23570_N1",7.04226755618557,-30.2872638644256
"2_CELL23571_N1",-5.0521134743246,29.0552287591394
"2_CELL23599_N1",6.96920772596463,-14.4277509083656
"2_CELL23608_N1",-18.1270281426658,5.85440367472461
"2_CELL23609_N1",24.8805291054679,25.971950896917
"2_CELL23610_N1",-4.31201038108982,-4.92201165810665
"2_CELL23614_N1",4.24954332828128,-29.4578195094072
"2_CELL23617_N1",14.0485414671954,-12.0622479080253
"2_CELL23618_N1",9.03035395260808,39.4275754195645
"2_CELL23625_N1",-17.5636968104012,0.400698330516566
"2_CELL23630_N1",24.5716823041336,-13.5535434815561
"2_CELL23638_N1",26.6067732292612,11.3954363166327
"2_CELL23670_N1",-4.2050369584215,-15.3471357641089
"2_CELL23673_N1",-29.525283420262,-0.260164022927126
"2_CELL23720_N1",12.3741802434895,-10.877466638773
"2_CELL23721_N1",-8.5058474499287,32.1892252897757
"2_CELL23752_N1",-33.4477154095502,-10.4237902644251
"2_CELL23760_N1",-33.5973437019268,-9.56361899049409
"2_CELL23771_N1",-19.3431729037427,-9.24207105961342
"2_CELL23772_N1",-8.11696172421655,12.9962720403035
"2_CELL23776_N1",34.7840079275801,-2.65995406254919
"2_CELL23777_N1",-25.1860910590479,15.2723806695575
"2_CELL23779_N1",-27.8588402802217,19.7175689502212
"2_CELL23798_N1",-39.0349991304931,7.89747529951945
"2_CELL23800_N1",-10.253616559916,2.59324788819891
"2_CELL23821_N1",-23.2620025705142,-8.87009495081362
"2_CELL23824_N1",-0.860300399403681,24.1636675286527
"2_CELL23860_N1",-4.68452495126962,32.5127678756217
"2_CELL23878_N1",15.5604786954443,6.26244493545174
"2_CELL23881_N1",28.8705445882558,-31.2502548439384
"2_CELL23905_N1",9.70314687443812,-5.47220048902888
"2_CELL23908_N1",-16.9915178294704,-21.6902124084144
"2_CELL23911_N1",-16.2134104308926,10.4299566029111
"2_CELL23914_N1",-34.3642850969167,-8.95765660173315
"2_CELL23955_N1",-14.1583668559569,-10.3402023587815
"2_CELL23960_N1",14.7365186500328,12.2178604231116
"2_CELL23971_N1",-2.19233540563264,-14.8267811728962
"2_CELL23991_N1",44.9664074988308,-5.24804100932467
"2_CELL23992_N1",32.4360880058522,-2.81159308420901
"2_CELL24023_N1",29.79819422949,20.4156602055789
"2_CELL24031_N1",-42.3240500497555,3.39953643325663
"2_CELL24043_N1",24.1138651106217,4.83054111869426
"2_CELL24047_N1",16.4544847075523,32.3574877512603
"2_CELL24060_N1",38.3563116756785,9.00518395967988
"2_CELL24065_N1",40.3191576852336,8.30070940706912
"2_CELL24066_N1",-9.80079180097288,-24.0024531303225
"2_CELL24067_N1",-41.2749827086183,-3.60053327195856
"2_CELL24075_N1",-24.4410174433527,6.00191585331401
"2_CELL24097_N1",-31.2251768303944,3.91861230620727
"2_CELL24116_N1",15.2744096107896,15.9868209672582
"2_CELL24131_N1",-44.0278943932854,3.13846474160662
"2_CELL24147_N1",21.6149972653028,-14.0167633707874
"2_CELL24150_N1",-3.72163220393763,27.3275226393138
"2_CELL24162_N1",30.8499651283748,19.899938378596
"2_CELL24164_N1",3.05845270352444,-9.2621640192028
"2_CELL24171_N1",4.09848581214025,-19.6381724322292
"2_CELL24173_N1",-24.1836779112758,-9.99281416567407
"2_CELL24245_N1",-40.4828092824449,4.18165912934837
"2_CELL24252_N1",-15.4345970417532,11.6816210983566
"2_CELL24258_N1",14.0711302494799,-30.5967807831047
"2_CELL24259_N1",-32.934845120685,4.50934242091833
"2_CELL24272_N1",6.52200105203031,-0.00549179146787134
"2_CELL24310_N1",-28.4446979055003,1.16133925780967
"2_CELL24311_N1",-7.9811288965492,35.4988773268787
"2_CELL24322_N1",7.42124510659178,-29.779630099019
"2_CELL24323_N1",-8.70165496589828,-23.1292127282153
"2_CELL24343_N1",10.0490426851784,31.263792055974
"2_CELL24347_N1",18.7827823192333,26.2395944865767
"2_CELL24370_N1",14.8340945073188,30.0059681833104
"2_CELL24393_N1",12.7261325575178,-14.9842390826035
"2_CELL24396_N1",-13.1442752363738,20.1689039858256
"2_CELL24412_N1",27.9275527563311,21.7240749527674
"2_CELL24422_N1",6.16512235593501,10.4152496338452
"2_CELL24423_N1",-40.9851560496066,3.99891564347265
"2_CELL24437_N1",-27.2793518327473,-19.1030813692506
"2_CELL24439_N1",26.3671872843006,-15.8475982132796
"2_CELL24458_N1",23.9696353032147,1.91742891093229
"2_CELL24468_N1",3.64723414886655,-3.47366745300605
"2_CELL24478_N1",-5.24458124935241,37.7729384789205
"2_CELL24488_N1",-7.29916940333613,-12.1295904450139
"2_CELL24498_N1",44.2854500607182,-4.59781475176989
"2_CELL24520_N1",-2.06051643644915,26.3931489834075
"2_CELL24551_N1",31.0918010106104,20.8244342678829
"2_CELL24558_N1",-18.2140314490208,-20.2788412643254
"2_CELL24575_N1",35.0687785144263,2.47870463363758
"2_CELL24578_N1",-7.55127364963098,17.5061883066895
"2_CELL24582_N1",-2.16819685409742,18.0630098510847
"2_CELL24615_N1",8.08778056927619,11.9602553293463
"2_CELL24620_N1",14.9512260544808,6.30810604560075
"2_CELL24629_N1",41.9729292275546,8.20147918206566
"2_CELL24632_N1",-40.3603181812573,10.4311241506216
"2_CELL24656_N1",-19.400405318614,16.2908731033708
"2_CELL24658_N1",-9.02651869954851,33.1987126301366
"2_CELL24665_N1",-41.5513043931901,-2.21491546762601
"2_CELL24680_N1",-13.5095476388724,-33.0458836692395
"2_CELL24681_N1",-14.0863399969973,-5.45382209206173
"2_CELL24688_N1",-6.30560733933965,-34.2276463018555
"2_CELL24694_N1",0.71026016016681,33.279155701046
"2_CELL24698_N1",-33.3364836782767,5.68054067766055
"2_CELL24699_N1",23.707702799581,20.7045481964007
"2_CELL24705_N1",7.01785358520983,-28.4094091784873
"2_CELL24722_N1",18.9444312344107,0.430798020330115
"2_CELL24730_N1",-20.4648705468146,25.8051837829176
"2_CELL24757_N1",6.96205330271373,13.8320032305683
"2_CELL24768_N1",11.5339789640786,6.71567907762178
"2_CELL24795_N1",-32.4390419855989,14.6891813976785
"2_CELL24801_N1",-2.38651423976843,32.8923021511527
"2_CELL24811_N1",-19.2695386877096,20.3405904197133
"2_CELL24817_N1",-6.50178763461079,38.0288624230373
"2_CELL24818_N1",-29.3743377180183,5.13502874372223
"2_CELL24849_N1",-7.18957640834663,38.1769820692079
"2_CELL24856_N1",4.17819623428587,-25.1178428696978
"2_CELL24883_N1",-5.60834963594324,37.5673776019716
"2_CELL24886_N1",17.9328131567088,33.6525987056869
"2_CELL24893_N1",29.6102191285146,8.03027621681638
"2_CELL24900_N1",28.9009297418771,14.8959236809535
"2_CELL24918_N1",-0.264796690759175,-20.210439328306
"2_CELL24920_N1",-0.401655326794162,19.0914317007377
"2_CELL24935_N1",-4.95828066236929,30.1637289195684
"2_CELL24939_N1",-11.433459521317,13.0365805504919
"2_CELL24940_N1",-29.6851237840978,17.2738946253247
"2_CELL24956_N1",-8.00589048561686,-7.30037437468189
"2_CELL24957_N1",22.3016594812216,-10.604112090899
"2_CELL24971_N1",-24.7277080029676,-21.8993844071627
"2_CELL24984_N1",8.77026726640043,12.2478057257606
"2_CELL25002_N1",-17.7529571310381,23.3535304145387
"2_CELL25012_N1",-42.3048401532989,-1.72535642067093
"2_CELL25018_N1",16.298169399189,-26.7559913413251
"2_CELL25021_N1",14.4703490061819,-24.8028553384894
"2_CELL25025_N1",-8.78912321812551,-12.2416280096498
"2_CELL25040_N1",23.7449495439208,8.88911895023757
"2_CELL25045_N1",-15.3834518177282,16.9954360256026
"2_CELL25052_N1",36.2148181232982,-5.27573585169374
"2_CELL25079_N1",2.38638105726397,7.9434377232397
"2_CELL25093_N1",9.18199101067762,5.69229625601491
"2_CELL25095_N1",-19.6876003763178,14.1797170753304
"2_CELL25097_N1",-24.8942200386153,11.4807685474218
"2_CELL25106_N1",6.04633323799823,28.0652117291443
"2_CELL25112_N1",-6.07249729646527,33.7829963343066
"2_CELL25118_N1",-7.31896943453949,-5.21355885975386
"2_CELL25121_N1",-17.7600999987542,6.80758347050516
"2_CELL25123_N1",-25.7123624823288,-9.57100559231602
"2_CELL25133_N1",-42.2106605640146,-1.71624451451892
"2_CELL25135_N1",18.8077293609508,0.7727766306549
"2_CELL25149_N1",-4.41247721584672,36.4521084025901
"2_CELL25157_N1",14.0177392577409,-9.39467743311089
"2_CELL25161_N1",33.9003150698622,18.252120566892
"2_CELL25192_N1",-25.3620410679386,-5.88473534632418
"2_CELL25203_N1",20.611788767886,-21.8608642598039
"2_CELL25206_N1",7.91422822047062,-30.4008622189404
"2_CELL25213_N1",23.7901107217457,-31.6594915752161
"2_CELL25214_N1",28.4794357676139,-2.73789242603357
"2_CELL25218_N1",-20.5839301141206,-6.66382343691824
"2_CELL25225_N1",-35.6376821107846,20.693515485006
"2_CELL25227_N1",24.9952416456899,-16.6164816255632
"2_CELL25238_N1",3.91413681990872,-23.9526854649452
"2_CELL25255_N1",-7.63056461512079,39.3344965067122
"2_CELL25268_N1",-13.8848472000445,16.3863528452412
"2_CELL25287_N1",37.6669986461967,-3.14366766298439
"2_CELL25289_N1",31.5268715462743,8.37048086255367
"2_CELL25316_N1",42.1378094836643,7.94734033131952
"2_CELL25335_N1",-7.36414525418703,15.506556517688
"2_CELL25341_N1",34.40045548817,-14.1167025485384
"2_CELL25369_N1",17.1029349151612,33.3968908792734
"2_CELL25373_N1",18.5796222241489,-29.2708443358306
"2_CELL25383_N1",-27.3915906152299,26.8183967537516
"2_CELL25408_N1",-0.342753473326126,27.3493978572515
"2_CELL25435_N1",-7.5662096446563,-31.0184329573462
"2_CELL25440_N1",-43.0445712003787,3.57025303016913
"2_CELL25481_N1",24.5571486801277,8.05248969350143
"2_CELL25487_N1",-1.45709206384371,-18.5444899130206
"2_CELL25494_N1",-0.80068723911647,-18.1888189379346
"2_CELL25501_N1",-12.3993860692422,-31.9256769675179
"2_CELL25502_N1",-22.4234524502541,13.5282782551269
"2_CELL25503_N1",-1.80239193368608,5.02004978146967
"2_CELL25505_N1",21.6119341778194,10.087508580567
"2_CELL25514_N1",9.36477987498271,-15.3960941069338
"2_CELL25516_N1",39.3931454315719,0.309504945838079
"2_CELL25538_N1",-22.6361349843772,-24.7335047079011
"2_CELL25544_N1",36.2534177232935,3.91490812029181
"2_CELL25559_N1",-24.0726646386534,-10.6218542185071
"2_CELL25584_N1",-11.2221071561176,11.3129333079804
"2_CELL25593_N1",-1.78044106897087,24.0017827736316
"2_CELL25597_N1",44.9705395221169,-3.68306365477461
"2_CELL25603_N1",26.5050600850928,10.6649846123372
"2_CELL25612_N1",17.3114281286522,-31.3479635211779
"2_CELL25619_N1",26.6050736760445,-15.7241568757293
"2_CELL25622_N1",-15.7494150914348,-8.97935758536557
"2_CELL25631_N1",40.5141068417664,7.6220655581118
"2_CELL25634_N1",-24.1620794525252,-24.8192694405805
"2_CELL25644_N1",35.6508700016044,-1.74096714584931
"2_CELL25655_N1",4.01935389249617,-16.2823728744728
"2_CELL25660_N1",-24.671378165259,-27.2898282261467
"2_CELL25662_N1",7.88688114464008,-6.50246237495836
"2_CELL25668_N1",-1.39186096480229,-22.1650382363677
"2_CELL25682_N1",-16.3300870992795,12.4273233669047
"2_CELL25689_N1",4.18766340348452,13.160393134653
"2_CELL25726_N1",-14.1286636838586,11.8187890486861
"2_CELL25731_N1",-12.5886882047462,-24.4052049987807
"2_CELL25733_N1",2.28056518150939,-9.15313188358503
"2_CELL25752_N1",-42.4505252833534,-1.47279491620431
"2_CELL25753_N1",-40.0030872468571,-4.64695858400043
"2_CELL25763_N1",2.21419222888735,-18.2798392632499
"2_CELL25774_N1",-31.1588775992102,-0.240545819433631
"2_CELL25775_N1",32.1285595201839,1.51122139467455
"2_CELL25777_N1",25.5351677269647,-26.7915787538992
"2_CELL25781_N1",-6.64009499483915,20.0250161100551
"2_CELL25782_N1",-28.922353287701,27.3169028235529
"2_CELL25816_N1",-12.1680442547047,-17.6316304902215
"2_CELL25819_N1",24.4837968653678,21.2622384388616
"2_CELL25830_N1",20.8297940503731,-26.4109199572296
"2_CELL25836_N1",-13.2721298356187,-33.1936387805721
"2_CELL25839_N1",-10.8674379086282,-29.5436180740539
"2_CELL25855_N1",-40.4145259540527,3.93879899160843
"2_CELL25856_N1",31.7350187671476,1.17856901722147
"2_CELL25859_N1",-12.764772932539,21.8238940196768
"2_CELL25889_N1",22.7127894970306,-31.7945191282282
"2_CELL25892_N1",-26.7402835330453,-23.784967988997
"2_CELL25910_N1",-41.794213458934,1.23002229387102
"2_CELL25921_N1",-11.1187866675646,-11.399144767792
"2_CELL25922_N1",-26.0419715273897,-27.0669480753068
"2_CELL25925_N1",-16.3559513848614,-19.3308874660577
"2_CELL25951_N1",9.76188566739729,-33.0711995213787
"2_CELL25957_N1",-21.9975020446503,-2.73976804541904
"2_CELL25965_N1",-40.0946785738251,9.32608215897349
"2_CELL25978_N1",6.03701323627659,-12.5205255631298
"2_CELL25979_N1",-30.5256295906252,-0.667638623769866
"2_CELL25980_N1",-30.3959643643199,-12.3145945177081
"2_CELL25988_N1",32.3533509771625,19.735866684945
"2_CELL25996_N1",23.7590275666463,-17.5937140476071
"2_CELL25999_N1",-23.0091909762075,-20.5941756693328
"2_CELL26009_N1",27.0122111320154,11.7382593925578
"2_CELL26010_N1",45.5739872536224,-8.20637492106493
"2_CELL26034_N1",-19.1814924754334,-12.5721268033782
"2_CELL26044_N1",-26.7945285415821,-15.3101280383395
"2_CELL26052_N1",24.1565346956834,-13.4727113269717
"2_CELL26097_N1",4.03828497581889,-13.2729606406954
"2_CELL26115_N1",-29.1724239040094,16.7618451753298
"2_CELL26120_N1",-6.62134337728396,29.5324865570834
"2_CELL26135_N1",11.3783267587277,-6.28416491460958
"2_CELL26138_N1",30.7308822300535,8.1885275316205
"2_CELL26150_N1",-27.3056388699141,-2.90510836440108
"2_CELL26154_N1",-28.0416867344223,12.2206788372755
"2_CELL26157_N1",32.6074449701024,3.49182165401586
"2_CELL26170_N1",29.6208085348619,-2.38691032557874
"2_CELL26178_N1",2.06850912577089,14.3168280794244
"2_CELL26187_N1",11.8932836805425,12.45468759053
"2_CELL26196_N1",-29.5857895827881,18.3411334208868
"2_CELL26199_N1",-28.5383996382583,-23.3932397323247
"2_CELL26200_N1",28.193451471023,-18.3063724911737
"2_CELL26203_N1",-19.414808792533,17.3850077934363
"2_CELL26206_N1",-19.574658909991,-5.43323102994529
"2_CELL26232_N1",27.447153523189,-18.4700566249575
"2_CELL26264_N1",37.6584567312391,-17.1364176384898
"2_CELL26269_N1",8.86213729368658,17.9089157873207
"2_CELL26277_N1",-14.4950602953362,-32.192012559792
"2_CELL26283_N1",-3.53733571709562,26.8086925353911
"2_CELL26301_N1",-7.29638583313349,-35.3809536409809
"2_CELL26311_N1",2.45922583470424,29.3337885273686
"2_CELL26317_N1",5.54180922499669,-29.96727502967
"2_CELL26318_N1",4.32018680085541,-13.6409386615302
"2_CELL26320_N1",-28.7755725031153,29.5262651412086
"2_CELL26325_N1",-0.500765425140232,-18.8144861834343
"2_CELL26330_N1",-28.1345067638359,-23.6647301343679
"2_CELL26333_N1",3.91009129790253,-12.0860419094874
"2_CELL26338_N1",-6.6927550360242,-22.3345937592029
"2_CELL26342_N1",-7.49852881179188,-12.5940390722882
"2_CELL26349_N1",-29.6656822275306,28.2814849084559
"2_CELL26357_N1",-3.76835003178131,1.56080822395395
"2_CELL26358_N1",-22.1960970181835,-10.457906994301
"2_CELL26376_N1",-8.68618722289536,37.8261525484617
"2_CELL26379_N1",-41.0324113632859,-0.204508560491417
"2_CELL26392_N1",-7.91475161194494,-20.5119220359289
"2_CELL26394_N1",-24.4148799669231,14.6630641326843
"2_CELL26418_N1",-25.1500995922375,-19.9243080389837
"2_CELL26429_N1",-17.4263124265057,-14.6569651232827
"2_CELL26435_N1",-33.1440712392583,5.52668800974134
"2_CELL26478_N1",-7.8048188073122,-16.5213320753636
"2_CELL26484_N1",0.53301184679875,-33.6560682951108
"2_CELL26511_N1",2.85187381490839,2.37838035223757
"2_CELL26518_N1",13.0438736504133,-22.991473084662
"2_CELL26523_N1",24.7757159407734,7.95868804940122
"2_CELL26549_N1",29.082598254422,22.6338414826995
"2_CELL26562_N1",-27.0168331136157,-26.1715505407165
"2_CELL26580_N1",26.6203762303995,10.4190677385056
"2_CELL26590_N1",-6.90795594061086,-32.2050437848715
"2_CELL26601_N1",-4.2826075320414,-20.7267764819784
"2_CELL26605_N1",-3.71626408749235,26.3653644959356
"2_CELL26610_N1",-4.80032848208807,34.5315739885247
"2_CELL26611_N1",22.4026853643206,-28.2285653013481
"2_CELL26612_N1",-6.89005388355571,30.5240502074726
"2_CELL26628_N1",21.2619661735852,6.11018917233884
"2_CELL26629_N1",39.6758302460173,6.11284396312619
"2_CELL26630_N1",-7.49105173908938,-22.7551935932781
"2_CELL26631_N1",9.59603912526022,-17.0840242576959
"2_CELL26636_N1",-1.29974382874949,31.5904763015503
"2_CELL26638_N1",18.3032107057142,-0.0636695547781903
"2_CELL26651_N1",-3.71109067284834,26.1067298247568
"2_CELL26655_N1",-20.1073703463953,-16.1939082676594
"2_CELL26656_N1",23.0313995939768,10.3885922663269
"2_CELL26663_N1",27.2603851498412,-17.6444462414677
"2_CELL26683_N1",24.1633261787719,28.810188602942
"2_CELL26699_N1",21.9142260405886,-8.85439396115798
"2_CELL26702_N1",1.7540338395828,35.5747852357683
"2_CELL26716_N1",18.4679696276213,-0.389132115262129
"2_CELL26717_N1",-30.0876819296669,26.0808778095518
"2_CELL26718_N1",-25.2029116346351,-30.7729568903479
"2_CELL26741_N1",-2.54129614960254,-7.28244711295363
"2_CELL26751_N1",-40.4519281601928,9.49738432195028
"2_CELL26754_N1",25.878026670704,-14.3058863950612
"2_CELL26763_N1",-12.7635270240503,13.4021708332788
"2_CELL26776_N1",-15.4827578573277,-0.0503128079370832
"2_CELL26803_N1",-20.9284229694647,-6.46421113757359
"2_CELL26806_N1",12.1704194516153,9.56062139741386
"2_CELL26821_N1",18.7378150614198,-15.0825498210117
"2_CELL26826_N1",-40.2846456652341,11.6814182693878
"2_CELL26830_N1",6.64939700559599,9.1350945204848
"2_CELL26839_N1",-0.167793654215101,25.3591977976679
"2_CELL26864_N1",-27.1946757001981,-23.9998761045475
"2_CELL26878_N1",40.9692712423853,5.29457813317535
"2_CELL26885_N1",36.1210253072523,-0.0960760891680566
"2_CELL26888_N1",-6.10173113432259,-17.2154683240653
"2_CELL26905_N1",-14.0524246968176,18.0609259738936
"2_CELL26916_N1",-20.8501048212677,17.8884806733219
"2_CELL26918_N1",-40.3570003600569,11.6874073686639
"2_CELL26924_N1",-29.7127526053369,-0.286820500262692
"2_CELL26930_N1",-26.2880472261433,-24.9828606392979
"2_CELL26932_N1",-9.04574939940037,-24.4886119178448
"2_CELL26947_N1",37.2523674556813,7.60647479082454
"2_CELL26951_N1",25.5293481238529,-26.782670730536
"2_CELL26972_N1",10.9821221538698,-7.97590988466704
"2_CELL27018_N1",3.50870666280567,12.8104904264082
"2_CELL27023_N1",-29.9910991261386,12.5291579281209
"2_CELL27028_N1",-6.02811381102017,-21.8042692561263
"2_CELL27055_N1",-41.1313908132861,-4.11608589687927
"2_CELL27062_N1",-13.5512233056121,-10.6327079687438
"2_CELL27071_N1",24.6818553172777,-15.8398465534709
"2_CELL27077_N1",10.1743879404503,16.5817683813023
"2_CELL27078_N1",-4.09259468768189,33.1809331481642
"2_CELL27097_N1",-42.6556770158246,-0.571221649112879
"2_CELL27098_N1",3.63800569385596,-19.4024989111181
"2_CELL27131_N1",30.7247691153567,-28.7887717176575
"2_CELL27134_N1",-8.84251741593916,-23.2951856056156
"2_CELL27138_N1",-19.2106826170131,-8.71460221387727
"2_CELL27145_N1",-0.514347188756532,9.31840180373408
"2_CELL27155_N1",-8.61137026456372,-28.2506911425608
"2_CELL27156_N1",-7.28736020013543,29.0373837119777
"2_CELL27205_N1",-5.33674533693043,32.2056822812205
"2_CELL27206_N1",-1.22386786428739,18.6829666941807
"2_CELL27207_N1",19.5684458415946,-20.4998705574781
"2_CELL27219_N1",4.1271944833553,-1.17596239563968
