,Dare_Endoderm,Dare_Epidermal,Dare_Germline,Dare_Mesoderm,Dare_Neural Anterior,Dare_Neural Crest,Dare_Neural Mid,Dare_Neural Posterior,Neve_NPC,Neve_cnidocyte,Neve_cnidocyte.mature,Neve_ectoderm.embryonic,Neve_ectoderm.epidermis,Neve_ectoderm.pharyngeal,Neve_gastrodermis,Neve_gland.mucous,Neve_mesendoderm.embryonic,Neve_neuronal,Neve_retractor muscle,Neve_secretory,"Auco_CN, Cnidocytes/Nematocyte cell","Auco_EM, Epidermal/Muscle cell","Auco_GA, Gastrodermal cell","Auco_GL, Gland cell","Auco_HA, Hair cell","Auco_NE, Neural cell","Auco_SG, Stem/Germline cell",Clhe_Bioluminescent Cells,Clhe_Epidermal/Muscle,Clhe_Gastroderm,Clhe_Gland Cell,Clhe_Nematocyte,Clhe_Neural,Clhe_Stem Cell/Germ Cell,TrH1_epithelia,TrH1_epithelia_gland_like,TrH1_fibre,TrH1_gland,TrH1_lipophil,TrH1_meiotic,TrH1_peptidergic,TrH1_trans,TrH2_epithelia,TrH2_epithelia_gland_like,TrH2_fibre,TrH2_gland,TrH2_lipophil,TrH2_meiotic,TrH2_peptidergic,TrH2_trans,TrH2_unknown_1,HoH13_epithelia,HoH13_epithelia_gland_like,HoH13_fibre,HoH13_gland,HoH13_lipophil,HoH13_peptidergic,HoH13_trans,HoH13_unknown_1,ClH23_epithelia,ClH23_epithelia_gland_like,ClH23_fibre,ClH23_gland,ClH23_lipophil,ClH23_peptidergic,ClH23_trans,ClH23_unknown_1,Spla_Amoeboid-Neuroid,Spla_Archeocytes and relatives,Spla_Endymocytes,Spla_Peptidocytes,Spla_transitional
TrH1_trans,0.09059734243997282,0.12086775885726661,0.01755793431863533,0.11222208333882915,0.11966743758147272,0.09550117470283637,0.0624625724427746,0.13643110238999243,0.055973470993724884,0.03922969005162115,0.009616640852773386,0.05526955370905755,0.10808603331086881,0.1786891984559492,0.073383134118331,0.021560997599866218,0.004609065107296602,0.0506851438515263,0.021182498977004065,0.12036280017850878,0.008265626834611382,0.2997945067323261,0.17263775078968543,0.02356680029108396,0.054336005334762516,0.033685704781424367,0.03048671313135053,0.011585907360759859,0.05889058350191671,0.15969988016889897,0.11592031205241742,0.03741020632101005,0.0622904185060988,0.14385357345455335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43636668881336604,0.09489850862373309,0.05244025039469922,0.08559357892299249,0.15048482100362268,0.002443539153987398,0.041572991953576506,0.1662308986372183,0.0008925354025355548,0.36387197675780875,0.021756882444975638,0.11824749180639349,0.22643438066849794,0.14932698390413018,0.011164123836153056,0.12572588006758784,0.01025118910895385,0.3742442105097378,0.09143314478165329,0.12703693260005897,0.22978655163547695,0.10677068917243485,0.011814761524548795,0.22969927014771674,0.005358436054882023,0.054565399553722825,0.2695184834397194,0.049450699062920975,0.1139542807396134,0.3557417421350504
TrH2_epithelia,0.07529760086821165,0.05685637007165993,0.021596588200376,0.08934301264217112,0.12807167348303128,0.05333201942618891,0.2069026862933153,0.25601721438781705,0.2795834262775102,0.015183050277187096,0.0979259019675424,0.1705190198685377,0.16261730964680127,0.413639162348156,0.047763847678045375,0.07293415576652933,0.011225440093373402,0.19277573920431945,0.13953797154849204,0.07940642099739212,0.017712042506230142,0.28215884989686274,0.22078436405295315,0.10780986034610669,0.40349721663860894,0.12351890030293669,0.27393054229122754,0.04251466391383957,0.28142649969462574,0.07216527652494292,0.12624620673690876,0.1501604341804728,0.23380187513687706,0.1557999277425008,0.6084251422550555,0.6789425384695603,0.006784570721471201,0.09551824220611364,0.01516790236929541,0.0120282314525526,0.04516734508938554,0.43636668881336604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041178035438373,0.6527330371569163,0.008751281454185354,0.13562974974863268,0.17376116173168368,0.021978576837079697,0.5015883921859895,0.0027793121050330785,0.5512261040537036,0.6253302282917248,0.007054993329629658,0.21891391197051427,0.17956410808793427,0.025995103554737747,0.40513882043352406,0.00519758094189958,0.10883780803655074,0.026766579768053085,0.2985456289523477,0.47008188999524414,0.26585135763095524
TrH2_epithelia_gland_like,0.03233791016933231,0.011213543829983522,0.0,0.5036823372444001,0.02326116803666218,0.015262834563279459,0.021667740566384465,0.08077998739735479,0.020082282028502034,0.0005972597397530464,0.0018348838811847695,0.010831590068633545,0.009882641022225486,0.0656482645058233,0.003915706731888655,0.0001820714946101451,0.0007270150494451289,0.003315068492623797,0.00035347655158389084,0.5860539305401211,0.000537977386296856,0.08838340169180689,0.5181763805460242,0.007999325944910481,0.021621058364812974,0.00831227258541155,0.034142174893329706,0.0003952416564419035,0.0036798643001941566,0.003949582805557358,0.6573322089114415,0.0002186664251193424,0.022094743856386843,0.012937419032945855,0.006997133833910078,0.10353896481775218,6.24903992021868e-05,0.9477135688972002,0.0,0.00029441666370848713,0.0032095461006307726,0.09489850862373309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005447537551175115,0.04826620187628493,0.0,0.967018244994273,0.0004796179060122613,0.0005504861683877329,0.06194292157338038,0.0,0.0007419419812216474,0.033156879331967884,0.0,0.9707164692473602,5.6431463598918656e-05,0.002040889060877072,0.06437292247539665,0.0,0.00047128903225059283,0.007311187737875739,0.008252906707444595,0.07423005315971037,0.24546835795498706
TrH2_fibre,0.22188894762571723,0.10580353653410571,0.06554148777484019,0.20614236757785945,0.4684627557112114,0.3301149807942134,0.36386116648575845,0.15838170205851362,0.4104637702984344,0.15131194164521772,0.009728474616933758,0.13247609893059747,0.11224138969262878,0.1361483351129165,0.2976651856153206,0.08632866665679442,0.062132263065896975,0.12546301268826043,0.055007063706299666,0.05602073638120473,0.1675164259327742,0.31581858529461937,0.11071871175279513,0.08208718489754856,0.04096351310888432,0.10385831460059569,0.1331702472982505,0.030561669186874047,0.08570425967337064,0.2755098269787422,0.041289192763552265,0.1348754137370875,0.2034718433250649,0.442497067584407,0.04632281300301117,0.01794430549289407,0.6799818506534067,0.08564249364415633,0.006467712466716435,7.22783119132152e-05,0.004788674786063392,0.05244025039469922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673736242697889,0.06290423546821765,0.48775248449329844,0.022313058730902217,0.0058312227874281345,0.046070447373390305,0.021107690571226682,0.00012003504448486331,0.05691199924371115,0.17283379304930574,0.43545726738008883,0.043983366574992064,0.005606739476847947,0.013419634838994365,0.06816649060005944,0.006897210513172524,0.20341910965125076,0.641498244536396,0.05324506536286357,0.08861443971865043,0.4181972808808088
TrH2_gland,0.043127985372389266,0.14580954714451957,0.006542542714098256,0.46918253983257063,0.005003756266758004,0.018102290594897368,0.006648121807749564,0.012473369386284652,0.004421260388229043,0.0008307578944141012,0.00043577587645009664,0.01898875321561059,0.005073922005725101,0.011403268239224058,0.3221953163739594,0.0016729884035090487,0.005240492981143263,0.0020292041170528554,0.02334566382357508,0.37724647459680977,0.0034156274631831204,0.21315756675907802,0.43228543944403197,0.008655906373077503,0.0044195785550255485,0.008247887120927716,0.015774917726979015,0.01022347641529485,0.007710092032254484,0.272135881393823,0.38701402197851875,0.011555686747726357,0.005132354889202787,0.015235827154814257,0.004772636380930683,0.06859868857535023,0.4841145942551539,0.5285171978330198,0.0,0.000532345329374887,0.0019612995766505005,0.08559357892299249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001698532163825391,0.008901544115740814,0.7435521234231356,0.4362234183357991,0.00021445958054860888,0.001364993775399709,0.09442096476349092,0.0,0.006990450278344593,0.020576150340467152,0.5814052581371677,0.444952135111614,0.0012642262038615642,0.0012738065945199317,0.09795780702219371,0.005748067250699597,0.011015623473438619,0.02727932477782184,0.009772767134261654,0.0326327451753335,0.3591976878154016
TrH2_lipophil,0.015705764285472813,0.4365707792431913,0.0018020683289203445,0.04831458485287293,0.05279019510409434,0.052987388055070916,0.023113583708679473,0.010092325299002619,0.02878631245045309,0.018420406768848742,0.002837827917112978,0.11504039517235387,0.43745461405073727,0.050629153068591934,0.004061577565086913,0.010491479506428742,0.00019821915197561655,0.0022927850964551337,0.022173817809802224,0.005595603579618915,0.008647891867658911,0.5227510231441925,0.006057765470566653,0.009966322880658861,0.0027921255834739093,0.06523421393875692,0.011610800666361266,0.013114860153506352,0.09398839475169332,0.45930997147631025,0.00022129923326473177,0.03850788755280384,0.0021737883270947075,0.010544102211134039,0.0006510673858971037,0.0012335177267397712,0.0009917070424859992,0.00037565480144406417,0.9819783538884309,0.0,0.0018013545921874308,0.15048482100362268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004989389889289355,0.004446233479823662,0.0006281820412733526,0.00033072513745613076,0.957761685599596,0.0008941639514064507,0.03515329484533819,0.0,0.0003197178278124581,0.00420785772691626,3.719475360407845e-05,0.00031485592192794355,0.9331099198089733,0.0010966389004993973,0.13363757678426672,0.0001155448226699925,0.012559628515240525,0.07070185548982823,0.004124187425544537,0.011449436949453471,0.45375857209074316
TrH2_meiotic,0.0005728385618711439,0.0015520395114423727,0.0,0.004415488128269191,0.14402387248297216,0.00033823386859241925,0.05947198515419423,0.2023165447220348,0.0020071385162910367,9.990363370882956e-05,0.010167159232603685,0.004377458602912095,0.0017389305966512276,0.009500033461042457,0.0018793669249473157,0.0006242733938610543,0.0009702373308061229,0.3895318255453635,0.0019951695151658724,0.10444483065728671,0.03673626374003079,0.1025506979401067,0.017132022802968404,0.06997924710692063,0.008635515627818271,0.18333138300322377,0.046377513713504036,0.0006896825155573576,0.006742341514986113,0.013571941822891306,0.011665598862210174,0.21294679871863997,0.12501639727727087,0.01401644818065773,0.004350844852515735,0.0013071232372865941,0.001991925265428933,0.004530837730755031,0.001991880531425602,0.9405886676861075,0.7627351077713297,0.002443539153987398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010670157290350417,0.0017512818438655722,0.0031014097723266075,0.0032258875458935727,0.0009517592193569249,0.844634779884532,0.009864592686108333,0.0,0.009283245706180563,0.002366157785726524,0.0028097080563376843,0.004189764900316071,0.0009765967992051007,0.9337975621435906,0.004451437207510359,0.0,0.03452924085076192,0.022568160443958516,0.20290256901744658,0.013115796904967733,0.06866848619828674
TrH2_peptidergic,0.002975840534529283,0.00831017175694821,0.002411200945332416,0.11065730239455929,0.06783855500019073,0.0006364161861291124,0.03311841807131475,0.2100620222138907,0.016596089027666145,0.00029851741520350487,0.01604054856675726,0.006525657487276289,0.02551068371895173,0.11348387083523907,0.004293915610005182,0.21053400690123386,0.000160107998235653,0.3034110556374193,0.01679080741893168,0.20586079519770636,0.015901100403839866,0.1936083427391152,0.11384172376635537,0.17510830878132944,0.010793164688530508,0.22927468016397556,0.0832635948660583,0.0015980042761350316,0.15794056536610107,0.041145126778133236,0.04216036210216069,0.09278119947172236,0.09352810181114564,0.06220507432129755,0.4480760680030403,0.0114344499592503,0.002665366453582521,0.00477658709425596,0.002586011381712257,0.01666991773021712,0.5409567036111599,0.041572991953576506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41161806458133776,0.003837617589052366,0.004413038649647038,0.004189410334541809,0.0007038597792245218,0.5069820723863139,0.09260947153571764,0.001766725619495957,0.4719754660107768,0.0037379483722052706,0.003672504458781198,0.003163486287818576,0.001670175667325974,0.4651052650047259,0.018207101040184942,0.0022265714844648737,0.008928284034825847,0.03671454210084484,0.09313280263755067,0.023183420267148265,0.2208384638154553
TrH2_trans,0.05925787081654775,0.12520613618510124,0.006821485427692326,0.1374586511088906,0.04847790170356625,0.040079244042506,0.06492862114392511,0.171413211377838,0.06371050807023482,0.0012675541081240817,0.0017525913340685432,0.030456597640646944,0.04977265166942045,0.2510953377404654,0.1923023414451052,0.0051480167499922515,0.0029126317353208113,0.010070803550940867,0.019390026347119053,0.0861991351754107,0.0013563106609650985,0.310747155130336,0.13530106213131238,0.009740357791515745,0.051145858605659775,0.01107252771816609,0.062082028382120825,0.010934477030244303,0.04605044419116518,0.17403012626390352,0.09016567749056337,0.03022487904075924,0.1518864662105393,0.05638169742215178,0.4208638181852561,0.06217317425956935,0.2103361243714708,0.10921664078160565,0.031060536099375136,0.0016946137469751245,0.00433829294631185,0.1662308986372183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854599070893975,0.1690013291898973,0.2737092085306133,0.07588567020080372,0.046459122301484156,0.004376553321518358,0.08484866329643681,0.001027517820129915,0.46482056369604896,0.05374892200180449,0.2088253247774523,0.05935232832205121,0.036786647448469795,0.0045701311660320465,0.1554353284342641,9.411626213565778e-05,0.015088930483274523,0.02209510126448712,0.0034711813832474306,0.11706793040953294,0.3773493929271717
TrH2_unknown_1,5.4754813278768194e-05,0.0013169975542300582,0.0,0.008681235402778341,0.08358071937359299,0.0004061406075372352,0.010427807310077286,0.09063977114549251,0.03330166170293124,1.5262101458482346e-05,0.0,0.007680855710756049,0.07323770462755361,0.17370698215884123,0.004284715034798237,9.534855672621837e-05,0.0,0.05835927016423712,4.7530415246288635e-05,0.020748988317602874,0.020752849647733992,0.1910343243548578,0.012111692140074385,0.0012001615237509562,0.0010832522700851136,0.16266857107381977,0.027473999778346535,0.00011483265246943829,0.021748049122679042,0.030957514159004502,0.004725175786733505,0.002147943593417187,0.004469178154619021,0.0022165783740934115,0.007130248910223287,0.0008114458776598851,0.0203905573855934,0.008905544628398324,0.014366374944575405,0.0,0.0047893453591839165,0.0008925354025355548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026676907660973606,0.0019376882634502663,0.005687225292783704,0.007712729999255774,0.0,0.005243330205963367,0.002010657138716593,0.9256601417539153,0.0014384135108385981,0.0021454229228272457,0.005623923401446286,0.007684353006118197,0.0,0.00523369527586629,0.002431783937450529,0.9570315450874174,0.00041832067399145414,0.0010636934027989818,0.0019387611871010944,0.00040907079012963965,0.11210801420442078
HoH13_epithelia,0.045261790347144074,0.047617306668037415,0.00696967930083917,0.13578377480370937,0.1735400181626699,0.05734260968620316,0.2574138456196214,0.2702758599028871,0.2958789463212586,0.1111594807368057,0.06781011528304302,0.1566439638470838,0.12878933508162305,0.3868271685318728,0.03240229653439977,0.06922681130583636,0.019237612570337397,0.20909276069824725,0.09757528681181972,0.07962753391798202,0.09712433693920983,0.28881876547572194,0.11448885325828242,0.10373921117639902,0.4316578541402364,0.11180257305243421,0.2384601226632602,0.02086665960383994,0.2187810270655901,0.04631460247196888,0.014425233629155048,0.1751658875274688,0.26940033065780644,0.21385240768188182,0.7323473521467518,0.17945941422407224,0.03157238533729752,0.0006517024444341567,5.5588477739860195e-05,0.015354246409828045,0.09730841542121767,0.36387197675780875,0.5041178035438373,0.0005447537551175115,0.0673736242697889,0.001698532163825391,0.0004989389889289355,0.010670157290350417,0.41161806458133776,0.3854599070893975,0.00026676907660973606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8873323221197416,0.18969766410576722,0.0003546491904416655,0.0015941090926252087,0.0021530864855871996,0.03478891708202841,0.04885349547140315,0.011242339957940226,0.15342128989593054,0.044202504311703285,0.227000408844043,0.5383393714791798,0.2067164993327685
HoH13_epithelia_gland_like,0.06616108664052262,0.030319964861571326,0.0033321722667774287,0.03756723570156109,0.2769080318683209,0.14175192553868143,0.24836104398484848,0.18271130351731268,0.280891040775451,0.04751723049171096,0.002733718846089562,0.060487786015896196,0.08848921667260835,0.31233666410686495,0.02481813504753757,0.03230231321660272,0.000254536562126243,0.03206875055621839,0.042768636456379835,0.019184053460083738,0.024011235230274822,0.3210498617104364,0.07033975300276345,0.042796657096264415,0.06224010376110099,0.03578401663008692,0.1630777650712769,0.0132440637309521,0.0820638685670763,0.03489979330716946,0.009167175436622155,0.038614456201090906,0.24974848190957188,0.21042032800095894,0.6797040149900375,0.4570114603711272,0.019192729939867485,0.047066708177388644,0.0025931165375340246,0.0005764573182337918,0.005094387059713111,0.021756882444975638,0.6527330371569163,0.04826620187628493,0.06290423546821765,0.008901544115740814,0.004446233479823662,0.0017512818438655722,0.003837617589052366,0.1690013291898973,0.0019376882634502663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35665417586112724,0.5167933983759098,0.0006439656493600267,0.06882343205315826,0.0025508674601877916,0.003498972374295068,0.006885350454045353,0.0003719014782379022,0.0801880946410573,0.2298606359122548,0.006759480692653415,0.0844476401707747,0.402491125536481
HoH13_fibre,0.07350443123062292,0.3361929311915293,0.017563790939885714,0.14090555633021096,0.005158327976118679,0.026893221644253906,0.0037082807089708785,0.002578513222938938,0.00582517713689666,0.001611605113440409,0.00015279759204302532,0.021547868525031707,0.004665140632022067,0.011593527929228433,0.5751962134163289,0.0010339152421124076,0.004018995968976183,0.001978925952270153,0.02136312086237484,0.0016835333143729533,0.001216108600102965,0.39674979482945005,0.13209841250166177,0.006761529438639323,0.0014587101387839529,0.0064918977496194515,0.010132667734874473,0.018519196632475518,0.0021204908104858603,0.4915562309490036,5.658447499766917e-05,0.03327639106721016,0.001783078558420488,0.020792534258113664,0.00020256914822040724,0.0,0.7028677059565801,0.1686150922961597,0.000188004930844204,0.0,0.0,0.11824749180639349,0.008751281454185354,0.0,0.48775248449329844,0.7435521234231356,0.0006281820412733526,0.0031014097723266075,0.004413038649647038,0.2737092085306133,0.005687225292783704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007900533769708333,0.0005147637685031318,0.962401061609433,0.0001818823458062834,0.0015611381096845907,0.00048673032819651125,0.11505239328927316,0.0062120288014546115,0.007324325047212368,0.01599153859749405,0.011901935301090981,0.04212582159293267,0.4517865051645119
HoH13_gland,0.17068840900500212,0.10494006747098764,0.031634401141027724,0.5508242021760672,0.13771306467729166,0.12675862540080846,0.13971645776798472,0.09366766858617874,0.16141524810882601,0.030634882675665075,0.002441798058385126,0.06291115611417909,0.04442123233189084,0.0676556178381222,0.025338382652694936,0.02460840009610422,0.005607916026185053,0.024608851674573284,0.009488967074428688,0.5821439341265592,0.013816080423992311,0.12505411609702663,0.5795735674715475,0.05488550049387919,0.025272248972203502,0.038023143875430584,0.16415427737794516,0.01105330382794696,0.053867776159800575,0.038727591182310464,0.641792600976528,0.010952396270120639,0.04067361276740203,0.12137464574660424,0.018815565633885957,0.21647234317313901,0.006274651160104952,0.9009493632326573,0.0,0.0002702748021076914,0.006992650570443249,0.22643438066849794,0.13562974974863268,0.967018244994273,0.022313058730902217,0.4362234183357991,0.00033072513745613076,0.0032258875458935727,0.004189410334541809,0.07588567020080372,0.007712729999255774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021720437976148455,0.2011257020835159,0.00022459083376253513,0.9455343360105187,0.00016834950088094535,0.0023627393336390326,0.15650643639630704,0.0,0.07041688591216624,0.29189882989845567,0.02291130036069699,0.01840578691490475,0.30285048843958695
HoH13_lipophil,0.0026333397958765606,0.42372103454903287,0.0,0.08048991154879397,0.014333060531425199,0.019741932246301688,0.005359812797124901,0.005560885866325087,0.030063076809312833,0.006857794807564444,0.0023821312537504126,0.11525336512905027,0.438608664875634,0.026405385099957372,0.0021983201708100763,0.007994502808504653,0.0,0.0030762170102291253,0.012009766927714802,0.004498080653465928,0.0012978143330956006,0.5217412321403319,0.0011173309902562031,0.008134842871030796,0.0016206327288090128,0.05358637372085381,0.007935256224178882,0.003127459280544518,0.05692348697660936,0.4313661149747066,6.81410445989485e-05,0.014340100150739077,0.0015139702370146517,0.003341343006825377,0.000765282410733804,0.0010425473786708688,0.003213468072570021,0.0004546208013885602,0.9851848437472415,0.0,0.0027538658914488564,0.14932698390413018,0.17376116173168368,0.0004796179060122613,0.0058312227874281345,0.00021445958054860888,0.957761685599596,0.0009517592193569249,0.0007038597792245218,0.046459122301484156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015177554622887622,0.0032662440161143327,5.14956521177273e-05,0.0,0.9536085493441441,0.0009074284238959656,0.1947240882520532,0.0,0.007443674753346117,0.057926573225791256,0.0015488695776072281,0.008497483848012844,0.37152208122475877
HoH13_peptidergic,0.008332254726359598,0.011123348414264086,0.004490997763570307,0.004267095205203445,0.09457117589497735,0.0081377773115032,0.0442011823455562,0.22419122601932134,0.03588170496217135,0.03939666757210877,0.027480799908084986,0.010961045685510309,0.004683400723026167,0.0114114297404659,0.0015291981612033617,0.3201532464830814,0.007670125056444639,0.3694681029412082,0.0014773055821708614,0.25322229407018787,0.15151620898281642,0.06678521580182366,0.010050387825612555,0.19573599629533284,0.013794353326157836,0.2742272087499518,0.08880933663713965,0.007064733842740473,0.009926836379806772,0.011168380566609081,0.02990901018199907,0.22851306232141835,0.12497921261201869,0.015203651677092266,0.012472908026982235,0.005135130517315381,0.015712078143834084,0.001899668008999187,0.0009280713096957686,0.8825164910978233,0.8237295766324181,0.011164123836153056,0.021978576837079697,0.0005504861683877329,0.046070447373390305,0.001364993775399709,0.0008941639514064507,0.844634779884532,0.5069820723863139,0.004376553321518358,0.005243330205963367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01489340650409387,0.012911242987489788,0.00035752807155169255,0.00258109790632378,0.0014604833259382302,0.9293863882059459,0.007537701883101923,0.0016911280307431048,0.1064659841511904,0.04055223132333962,0.22480019666059564,0.012227310212620461,0.12916452192075678
HoH13_trans,0.0753103806886618,0.06768854422432138,0.05513278364961671,0.2116919144583275,0.05722951768556811,0.058504327415188476,0.030859070479904015,0.12716654484295478,0.03905735541001274,0.005567322822733619,0.03645907991721069,0.048389822242388025,0.09979218888068207,0.19163661891029443,0.08063680111987108,0.031210226337879267,0.001674173583209564,0.08622262347083656,0.03144869294738536,0.09942630756032492,0.002527086432683617,0.281877454284135,0.16538211014491278,0.028849491507153657,0.04686552623318226,0.028802195291061296,0.022514120356471157,0.015616277269307347,0.13555628693824487,0.08805920404552357,0.11224816745693364,0.015720505348642545,0.08909666310727551,0.09468075057589562,0.36312603213002986,0.038917820498324214,0.010887623076439513,0.1768040479977823,0.02293836790407601,0.0017126113109587264,0.023548180091599112,0.12572588006758784,0.5015883921859895,0.06194292157338038,0.021107690571226682,0.09442096476349092,0.03515329484533819,0.009864592686108333,0.09260947153571764,0.08484866329643681,0.002010657138716593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35974358891112257,0.045708717023059744,0.03197316889662909,0.14037193839697668,0.09659394824387339,0.01375679738004217,0.4146652759748939,0.0009034694267669554,0.01579721887926328,0.0270735984981287,0.03272652293113447,0.11841698652909909,0.2782866900346466
HoH13_unknown_1,0.0011627138114599495,0.0009319011204634,0.0,0.020045419249998062,0.07520603986089963,0.00044185838716131944,0.025700602095536894,0.04404340718327311,0.04451539018962544,0.003611239673385238,0.0,0.0028618955496015883,0.08204762150878137,0.08121867671172331,0.0002167292744163014,0.000257647363867678,0.0,0.011967213592724676,0.0021578581840302462,0.012430214999695396,0.006492766618530833,0.3443758535386959,0.0012430037031418127,0.00016176190322007104,0.0008489167744489566,0.05479448808421803,0.007336742974118332,0.0,0.05874285417777035,0.0023245400280143425,0.0,0.0,0.0094313551049026,0.004046342005497461,0.009557445593125212,0.0,0.01295780826080917,0.0,0.02912894494070581,0.0,0.0028251760550404496,0.01025118910895385,0.0027793121050330785,0.0,0.00012003504448486331,0.0,0.0,0.0,0.001766725619495957,0.001027517820129915,0.9256601417539153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035856251384081884,0.0,0.0,0.0,0.001652187509530519,0.0,0.00010518061897049101,0.9593473983674171,0.0011275471346688193,0.00020254952361364775,0.0010583284565402363,0.002593312500288775,0.056178400312722455
ClH23_epithelia,0.10110685345723076,0.10376817569718817,0.022629102950222447,0.23227659314245827,0.17048959816121814,0.08518771828864871,0.29559140688825497,0.2949532182910377,0.2747113531201482,0.024086004898907894,0.09530292878002287,0.11262277492850155,0.1263756960909489,0.417776086632922,0.04637794870768046,0.07807371061208399,0.01604273471038522,0.21259009080431118,0.2322570757432189,0.08177067550479566,0.034657389151411866,0.31605412922977366,0.13240406008517103,0.14648709359180184,0.368688020521363,0.13594358755009026,0.2340354489337641,0.015967863622723993,0.3638528268954705,0.04685886885639906,0.015005369824777546,0.11568456515128585,0.18155681695708784,0.15776859681381988,0.8059130718773158,0.2033617145553827,0.004099075670988271,0.0008905492019313316,0.000123782629250425,0.02060666553232702,0.11289956446482745,0.3742442105097378,0.5512261040537036,0.0007419419812216474,0.05691199924371115,0.006990450278344593,0.0003197178278124581,0.009283245706180563,0.4719754660107768,0.46482056369604896,0.0014384135108385981,0.8873323221197416,0.35665417586112724,0.0007900533769708333,0.0021720437976148455,0.00015177554622887622,0.01489340650409387,0.35974358891112257,0.0035856251384081884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23464998826504999,0.02844365801927378,0.3915834022362342,0.60043004290738,0.25319543290934793
ClH23_epithelia_gland_like,0.07814687873262299,0.028726736568497314,0.009812386115827085,0.06237206034886866,0.3124368655137844,0.19194483919567837,0.24335889466826108,0.2040164240705249,0.3584018389755826,0.07950703294218749,0.014080353808079843,0.15608739165776078,0.1129840731661859,0.23121985797833178,0.05805981416845327,0.03665156534901116,0.027714196596657265,0.03601171969843732,0.013957899869381993,0.05075539738469733,0.08369521348804873,0.26304131607393766,0.12170612094654028,0.04496626051554839,0.06069870872197515,0.039872216721065286,0.13478974875023772,0.019089428227168338,0.06878513862153846,0.05949763253435284,0.046695424733725635,0.05774694991653143,0.23054355134719967,0.35464705902494875,0.5471081179087768,0.48739015007832764,0.043137855655694876,0.10886245837173572,0.0031342318322445605,0.00022702389170221947,0.0035043878584659245,0.09143314478165329,0.6253302282917248,0.033156879331967884,0.17283379304930574,0.020576150340467152,0.00420785772691626,0.002366157785726524,0.0037379483722052706,0.05374892200180449,0.0021454229228272457,0.18969766410576722,0.5167933983759098,0.0005147637685031318,0.2011257020835159,0.0032662440161143327,0.012911242987489788,0.045708717023059744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06685203918043564,0.29318423156467277,0.0017992555261474492,0.12596228215486602,0.3827996893790456
ClH23_fibre,0.026060875256449394,0.21044311470775484,0.00160518852546208,0.2667571563959124,0.007451612384750075,0.008918186711233806,0.005033853483070247,0.00696012297644501,0.004682342465498861,0.002108538064990773,0.0,0.015299341504432133,0.004557207528744852,0.014143056773315427,0.5661708507470895,0.0007710414983473087,0.0035787242260605923,0.0014571710775768115,0.009987679651846925,0.0008250573657445513,0.011173424677881703,0.3900304371314759,0.1015713233238662,0.00331990003049294,0.001358492363069922,0.00428816197394082,0.004667596198133837,0.010666922229073186,0.0020825585966833616,0.4758544079087078,0.00021340656997958178,0.02753589728019949,0.0013072757619831624,0.014715718247420203,0.001056366631838454,0.0002471506790524298,0.6681989003749285,0.10484712667795024,2.5445695290863395e-05,0.0,0.00026826826116517195,0.12703693260005897,0.007054993329629658,0.0,0.43545726738008883,0.5814052581371677,3.719475360407845e-05,0.0028097080563376843,0.003672504458781198,0.2088253247774523,0.005623923401446286,0.0003546491904416655,0.0006439656493600267,0.962401061609433,0.00022459083376253513,5.14956521177273e-05,0.00035752807155169255,0.03197316889662909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04575035788826527,0.0036839610367846174,0.00849407679874319,0.4507197361561319
