OG0000392	1.39277e-22	2.76219e-16	4.95911e-14	
OG0000393	3.69971e-27	1.94085e-18	3.41234e-15	
OG0000395	9.09433e-15	6.83229e-12	9.43679e-12	
OG0000398	3.848e-16	2.1096e-12	6.39483e-12	
OG0000400	2.40653e-22	5.43425e-17	3.90248e-15	
OG0000401	3.94587e-31	2.72062e-20	9.7904e-16	
OG0000402	1.21165e-29	5.18951e-19	4.12763e-14	
OG0000403	5.0963e-35	1.29103e-22	6.93991e-17	
OG0000404	1.15927e-48	1.24978e-28	2.09155e-18	
OG0000405	2.26163e-15	6.06564e-14	6.58978e-14	
OG0000407	1.36325e-38	4.78627e-24	4.76961e-17	
OG0000408	6.93768e-48	3.94853e-30	5.06921e-21	
OG0000416	1.28449e-39	9.70084e-25	2.04616e-17	
OG0000417	7.43571e-16	3.55707e-12	1.19551e-11	
OG0000418	8.71868e-32	3.52964e-21	1.22285e-16	
OG0000419	1.18972e-31	2.64816e-20	1.94023e-15	
OG0000420	3.27612e-41	1.25182e-25	6.9366e-18	
OG0000422	4.61027e-15	5.72419e-12	1.08893e-11	
OG0000424	1.08755e-13	1.74047e-11	1.92722e-11	
OG0000425	3.21992e-42	4.80998e-26	6.42458e-18	
OG0000426	7.97084e-26	4.86693e-17	9.66021e-14	
OG0000427	2.82474e-32	1.17335e-20	1.33411e-15	
OG0000428	4.6425e-17	8.27948e-13	5.89809e-12	
OG0000429	3.37775e-27	3.81297e-19	3.62426e-16	
OG0000430	4.78534e-35	4.24888e-24	1.38833e-18	
OG0000431	1.74421e-30	9.29502e-20	3.25573e-15	
OG0000434	1.31272e-49	5.36594e-29	1.74859e-18	
OG0000435	1.07068e-09	6.63073e-10	6.14703e-11	
OG0000437	1.18928e-15	5.56482e-12	1.61488e-11	
OG0000439	2.38906e-31	1.38733e-20	3.73734e-16	
OG0000440	3.57753e-31	1.3881e-19	8.57953e-15	
OG0000441	8.19283e-27	7.08076e-19	1.05492e-15	
OG0000442	5.24977e-18	4.44235e-15	1.95461e-14	
OG0000444	6.67868e-21	1.02386e-14	6.45506e-13	
OG0000446	5.78497e-48	2.86132e-31	1.8582e-22	
OG0000447	1.94137e-18	5.35075e-14	1.76447e-12	
OG0000450	4.48018e-44	1.5811e-26	6.58797e-18	
OG0000453	1.79363e-31	5.83341e-21	2.29071e-16	
OG0000455	8.9547e-18	2.56443e-13	2.68038e-12	
OG0000459	1.8133e-21	4.80971e-15	2.54755e-12	
OG0000460	4.62275e-18	1.28636e-14	5.17188e-14	
OG0000461	2.41823e-36	7.9378e-23	2.03245e-16	
OG0000462	4.80812e-42	7.51886e-27	4.7738e-19	
OG0000463	9.39958e-37	4.22554e-23	1.62153e-16	
OG0000465	1.57841e-18	6.7393e-14	1.02801e-12	
OG0000470	2.39662e-29	4.41211e-19	3.48458e-14	
OG0000471	7.28306e-31	3.53573e-19	3.55729e-14	
OG0000472	1.99138e-39	9.0521e-25	2.35797e-17	
OG0000473	4.63917e-33	1.33329e-20	4.9814e-15	
OG0000474	3.74764e-42	4.57364e-26	1.02007e-17	
OG0000475	2.16396e-44	1.04882e-26	1.66398e-17	
OG0000476	1.2538e-49	1.48093e-30	5.32565e-20	
OG0000478	8.94531e-21	4.49567e-15	1.8854e-13	
OG0000479	9.34007e-14	4.60923e-12	5.27361e-12	
OG0000480	3.09002e-22	3.3851e-15	9.18261e-13	
OG0000482	1.27848e-21	1.85696e-15	2.62756e-13	
OG0000483	8.65165e-13	4.7452e-11	2.46007e-11	
OG0000484	2.85025e-15	6.99e-12	1.48229e-11	
OG0000486	2.37457e-39	3.27178e-25	3.32803e-18	
OG0000487	9.47087e-37	3.57569e-23	1.37704e-16	
OG0000491	9.91676e-21	2.48456e-15	1.84891e-13	
OG0000493	3.11563e-13	3.56565e-11	2.4717e-11	
OG0000495	1.28221e-37	8.91047e-24	8.10032e-17	
OG0000496	6.31171e-14	2.7177e-11	2.48707e-11	
OG0000497	3.27078e-10	5.34225e-10	6.93e-11	
OG0000498	7.37205e-36	1.10453e-22	2.49418e-16	
OG0000499	1.01815e-17	3.69005e-13	3.70938e-12	
